#{"t_start": 1771810117.2243829, "env_id": "None"}
r,l,t
3.276896,1,0.054656
20.0,1,0.114465
0.004266,1,0.176357
0.266566,1,0.230828
20.0,1,0.287113
0.000882,1,0.329226
1.714728,1,0.394469
4.319622,1,0.441961
0.011527,1,0.503563
2.770775,1,0.558305
20.0,1,0.599821
0.005551,1,0.654679
20.0,1,0.697718
0.055591,1,0.778191
20.0,1,0.825473
0.001133,1,0.887196
0.31979,1,0.930959
0.023576,1,0.997719
2.382987,1,1.045056
4.285579,1,1.084782
0.48549,1,1.140622
0.647665,1,1.201449
0.347149,1,1.238107
0.024803,1,1.288222
0.581432,1,1.342569
0.002838,1,1.393972
20.0,1,1.449507
2.176928,1,1.505328
3.838745,1,1.563988
0.617896,1,1.624405
0.008922,1,1.681518
5.965078,1,1.72537
5.176377,1,1.768143
0.002262,1,1.825255
0.267633,1,1.895628
20.0,1,1.930507
4.590659,1,1.985991
4.408528,1,2.043278
0.359237,1,2.090427
0.086092,1,2.138705
5.203653,1,2.188215
1.030705,1,2.250465
0.158268,1,2.301183
20.0,1,2.352837
3.499782,1,2.407917
1.089077,1,2.466283
0.030681,1,2.518101
2.814849,1,2.573536
3.388884,1,2.626447
1.048166,1,2.670146
0.136949,1,2.715484
0.288664,1,2.772532
0.03755,1,2.841364
20.0,1,2.879694
20.0,1,2.93973
2.965629,1,2.988844
0.274744,1,3.054294
2.754425,1,3.09406
0.019634,1,3.147797
1.011052,1,3.195108
0.004543,1,3.244845
20.0,1,3.293521
0.000561,1,3.34096
0.443791,1,3.393519
3.418471,1,3.434362
20.0,1,3.490794
20.0,1,3.535033
2.53023,1,3.595305
0.042469,1,3.649699
20.0,1,3.695976
5.415073,1,3.759482
0.134717,1,3.818561
0.047833,1,3.86582
5.709256,1,3.906648
20.0,1,3.974532
0.000299,1,4.029861
0.690134,1,4.094049
1.127079,1,4.149691
20.0,1,4.196523
0.040472,1,4.248366
20.0,1,4.309255
2.084262,1,4.360922
1.842657,1,4.417
3.593933,1,4.452991
4.193538,1,4.504646
0.854114,1,4.567343
0.637463,1,4.62107
20.0,1,4.680924
0.201211,1,4.724755
0.001955,1,4.779016
0.796993,1,4.837182
0.050696,1,4.874448
20.0,1,4.947994
0.015605,1,4.998857
5.429044,1,5.045033
6.00924,1,5.083408
0.115255,1,5.154825
20.0,1,5.188875
0.058697,1,5.236091
0.001921,1,5.304006
4.114643,1,5.349173
0.60981,1,5.419671
1.616973,1,5.477897
0.191094,1,5.526785
0.221763,1,5.584954
0.005364,1,5.634429
20.0,1,5.694187
0.538783,1,5.74121
0.028423,1,5.801279
3.896936,1,5.845217
0.169383,1,5.88164
0.420441,1,5.93646
0.001935,1,5.985708
0.057898,1,6.040062
0.444971,1,6.110814
20.0,1,6.157887
2.753148,1,6.198093
5.30978,1,6.247947
0.000317,1,6.298276
0.252413,1,6.345683
1.802104,1,6.405159
0.699499,1,6.448973
1.983529,1,6.497679
0.040129,1,6.553488
0.563168,1,6.604467
20.0,1,6.662195
0.306006,1,6.712807
0.145521,1,6.769581
0.117307,1,6.825355
4.445324,1,6.874178
0.549736,1,6.930292
0.91924,1,6.981339
20.0,1,7.022666
0.000435,1,7.072029
0.00126,1,7.13452
5.042024,1,7.178789
1.67941,1,7.233546
0.000208,1,7.28188
0.085113,1,7.341694
1.88999,1,7.383595
0.000311,1,7.442093
0.033608,1,7.486242
5.877653,1,7.533841
0.348594,1,7.591157
1.162257,1,7.63266
0.102701,1,7.684322
20.0,1,7.733238
0.143084,1,7.793091
4.218319,1,7.847836
2.961957,1,7.892527
1.255388,1,7.948909
0.013515,1,8.000656
0.18755,1,8.045991
0.000745,1,8.103183
20.0,1,8.146113
2.332793,1,8.210905
0.546507,1,8.257155
20.0,1,8.292685
0.000555,1,8.348615
3.251951,1,8.398153
3.378337,1,8.460981
0.035002,1,8.488934
3.032392,1,8.557459
0.031019,1,8.61653
0.402578,1,8.663574
0.000741,1,8.71597
0.01691,1,8.760321
0.025883,1,8.817917
20.0,1,8.870967
0.034311,1,8.922155
5.412139,1,8.981003
20.0,1,9.018787
1.507546,1,9.072432
0.006349,1,9.121384
0.694912,1,9.173111
0.015597,1,9.226263
4.782674,1,9.263779
20.0,1,9.325012
4.582454,1,9.385324
5.546434,1,9.438937
0.306815,1,9.477498
4.039917,1,9.539333
20.0,1,9.587354
5.753654,1,9.636601
2.609263,1,9.696974
0.207092,1,9.746535
3.145941,1,9.791744
3.079416,1,9.843885
0.017027,1,9.89428
1.58411,1,9.955128
0.002573,1,10.006294
0.023007,1,10.056949
0.283261,1,10.117284
5.800242,1,10.164585
1.171414,1,10.214253
0.031618,1,10.274722
0.078798,1,10.321274
5.896522,1,10.377887
1.304248,1,10.415689
0.293812,1,10.477134
0.239281,1,10.529847
3.353831,1,10.586744
0.105761,1,10.637952
0.166029,1,10.688064
0.049644,1,10.760332
2.387376,1,10.818439
20.0,1,10.871375
20.0,1,10.919122
1.755498,1,10.980574
3.069588,1,11.019249
4.354474,1,11.083531
0.089585,1,11.117511
2.423937,1,11.164144
20.0,1,11.210269
0.21386,1,11.28449
0.002338,1,11.346292
0.008066,1,11.386928
5.007953,1,11.432701
0.395008,1,11.481931
0.022605,1,11.538595
0.20328,1,11.58691
20.0,1,11.637842
0.122236,1,11.688556
0.212517,1,11.746373
1.102831,1,11.810973
0.23021,1,11.8612
0.028866,1,11.913812
1.301405,1,11.980005
20.0,1,12.018547
0.053303,1,12.077765
0.206232,1,12.121564
20.0,1,12.184399
20.0,1,12.224657
