#{"t_start": 1771810117.22122, "env_id": "None"}
r,l,t
5.459012,1,0.052331
0.005257,1,0.109374
5.651841,1,0.181512
1.113069,1,0.239474
20.0,1,0.297809
20.0,1,0.342979
0.081247,1,0.396745
0.021275,1,0.461501
2.4021,1,0.513658
20.0,1,0.562543
0.00639,1,0.61422
0.064015,1,0.654281
1.579093,1,0.711798
0.008103,1,0.774234
0.000185,1,0.838734
0.009824,1,0.895409
1.977766,1,0.934216
0.15531,1,0.997985
0.365183,1,1.041853
5.691276,1,1.100334
0.304392,1,1.145624
0.025469,1,1.194031
0.000188,1,1.254142
20.0,1,1.295796
0.066483,1,1.347489
0.051344,1,1.397584
0.804103,1,1.444838
1.85902,1,1.508819
0.0236,1,1.578676
0.069492,1,1.633424
0.024272,1,1.69018
20.0,1,1.731548
0.016681,1,1.780451
0.142489,1,1.837802
20.0,1,1.882746
0.17866,1,1.935773
5.41129,1,1.984201
3.624575,1,2.038052
2.113139,1,2.104163
1.050449,1,2.144195
0.455507,1,2.194504
0.431533,1,2.249249
1.323645,1,2.306314
4.218112,1,2.361805
3.559959,1,2.41064
0.359129,1,2.477542
0.003686,1,2.516547
20.0,1,2.573155
0.054945,1,2.62602
3.842588,1,2.685451
3.066221,1,2.738259
5.275594,1,2.773211
0.025656,1,2.831786
20.0,1,2.886235
0.00203,1,2.940094
4.913678,1,2.99262
5.614895,1,3.047119
5.19862,1,3.096836
0.00027,1,3.147357
0.083121,1,3.193821
0.051679,1,3.244192
0.438498,1,3.293963
2.559866,1,3.350255
0.543586,1,3.407329
4.115068,1,3.453412
5.232107,1,3.503326
0.049233,1,3.540962
0.024221,1,3.608346
0.000436,1,3.659971
4.373425,1,3.706896
1.955537,1,3.763403
0.008289,1,3.81539
0.316743,1,3.863899
5.509549,1,3.910147
0.00044,1,3.978171
0.021349,1,4.036654
2.102714,1,4.091257
0.055421,1,4.153235
0.001623,1,4.201195
2.886406,1,4.261205
3.275214,1,4.316427
0.187596,1,4.361062
0.025871,1,4.422898
5.225215,1,4.472013
0.144319,1,4.515297
0.251118,1,4.559636
20.0,1,4.61005
0.032184,1,4.675116
0.069491,1,4.730899
0.000696,1,4.78928
0.005275,1,4.83936
0.025415,1,4.887173
0.227674,1,4.938619
4.967894,1,4.997359
1.867002,1,5.051735
0.297246,1,5.100781
0.180766,1,5.133333
20.0,1,5.202537
0.000422,1,5.237617
0.979786,1,5.30457
0.027741,1,5.359144
0.962447,1,5.415933
0.490969,1,5.477572
4.847335,1,5.538398
0.574306,1,5.577812
0.017123,1,5.639693
0.016196,1,5.687103
4.72101,1,5.741715
0.00742,1,5.801575
4.642878,1,5.838886
0.984103,1,5.892918
5.113288,1,5.947454
5.691227,1,5.984327
20.0,1,6.036413
0.104752,1,6.073721
0.003377,1,6.156732
20.0,1,6.191936
2.511081,1,6.258277
5.117049,1,6.310676
0.028399,1,6.358593
0.296339,1,6.415431
0.013613,1,6.460058
5.286712,1,6.506472
1.650215,1,6.551866
0.192403,1,6.594619
0.004875,1,6.649715
0.531044,1,6.710574
0.021421,1,6.740755
0.065058,1,6.79637
0.344844,1,6.861208
0.854346,1,6.914917
3.207256,1,6.947487
20.0,1,7.026944
2.845816,1,7.077772
3.116627,1,7.124983
0.045218,1,7.179033
1.055661,1,7.234816
0.448769,1,7.282724
20.0,1,7.340688
20.0,1,7.379638
20.0,1,7.415353
0.011506,1,7.476542
0.034887,1,7.529256
20.0,1,7.581898
0.302572,1,7.641115
0.577951,1,7.684408
0.052898,1,7.743313
5.691506,1,7.774783
0.93486,1,7.84679
1.503818,1,7.913736
0.01801,1,7.951554
4.40134,1,7.996543
1.142653,1,8.062638
2.114214,1,8.104075
0.013238,1,8.158447
0.117412,1,8.200938
0.869133,1,8.264762
0.153399,1,8.307204
0.765882,1,8.357638
0.124835,1,8.39718
0.020185,1,8.455704
0.63862,1,8.517354
0.011054,1,8.567353
0.022543,1,8.619599
0.685479,1,8.656243
0.462696,1,8.703008
0.172639,1,8.760341
2.179456,1,8.807356
0.581192,1,8.864871
0.002127,1,8.914696
0.224156,1,8.972471
0.033281,1,9.031491
0.265048,1,9.069663
20.0,1,9.123748
0.131302,1,9.183746
0.693428,1,9.229089
1.717658,1,9.272438
0.131198,1,9.3261
0.017141,1,9.386135
1.574531,1,9.452536
20.0,1,9.492846
5.620913,1,9.538958
3.278677,1,9.589314
0.038649,1,9.646541
0.014319,1,9.698675
20.0,1,9.73576
20.0,1,9.76852
2.102262,1,9.838192
2.524094,1,9.891323
0.482673,1,9.957884
20.0,1,10.015906
0.099824,1,10.06066
0.062576,1,10.113466
20.0,1,10.179808
1.070184,1,10.224413
1.369756,1,10.279262
4.152321,1,10.329294
5.649008,1,10.368056
3.535308,1,10.417023
1.626094,1,10.466329
0.175052,1,10.534959
0.097982,1,10.60007
2.298845,1,10.63899
20.0,1,10.694633
0.003607,1,10.747868
0.023945,1,10.817703
1.948277,1,10.864476
3.51296,1,10.923596
20.0,1,10.970139
2.259405,1,11.031975
0.000165,1,11.079697
0.370048,1,11.126625
0.001248,1,11.169671
20.0,1,11.234255
0.44972,1,11.29991
4.255054,1,11.344001
0.012811,1,11.384678
0.828937,1,11.444136
5.260173,1,11.488767
20.0,1,11.544368
20.0,1,11.597911
0.000465,1,11.63788
0.936805,1,11.705447
0.0461,1,11.736948
20.0,1,11.809553
5.540538,1,11.866991
0.488093,1,11.927459
0.001507,1,11.980118
0.022304,1,12.025574
20.0,1,12.078972
0.000247,1,12.134737
0.028492,1,12.192178
0.028138,1,12.244683
0.877241,1,12.278839
20.0,1,12.33108
0.000426,1,12.388607
0.474167,1,12.446953
0.000215,1,12.498619
4.982807,1,12.552036
0.014456,1,12.59847
0.01461,1,12.656308
0.543378,1,12.703668
20.0,1,12.748247
20.0,1,12.790245
3.566378,1,12.823979
20.0,1,12.873115
0.000277,1,12.924773
0.000952,1,12.978508
3.779076,1,13.03508
0.029912,1,13.098043
0.211334,1,13.168223
5.424318,1,13.219681
2.433349,1,13.256182
1.210205,1,13.30323
0.034314,1,13.356409
0.001085,1,13.427472
20.0,1,13.466332
5.891229,1,13.503858
5.19079,1,13.568298
0.338087,1,13.625097
3.786369,1,13.670684
0.017413,1,13.715718
1.283962,1,13.777766
0.000736,1,13.826834
