#{"t_start": 1771810117.219546, "env_id": "None"}
r,l,t
2.389524,1,0.070866
5.390954,1,0.118005
3.14972,1,0.172341
0.038387,1,0.237854
0.002224,1,0.294544
0.163007,1,0.356177
1.784603,1,0.408571
0.653358,1,0.469579
4.389568,1,0.510988
0.797485,1,0.56427
20.0,1,0.61479
4.413079,1,0.674269
0.009294,1,0.725132
0.237932,1,0.781036
20.0,1,0.846935
0.663484,1,0.886525
4.579728,1,0.949099
0.000941,1,1.002616
0.10082,1,1.055939
20.0,1,1.093046
0.010737,1,1.152974
20.0,1,1.189918
20.0,1,1.243963
0.416393,1,1.289921
0.000297,1,1.349819
20.0,1,1.404155
20.0,1,1.45247
4.241563,1,1.510375
20.0,1,1.561708
4.934028,1,1.625941
1.268818,1,1.679763
0.012814,1,1.728708
5.737815,1,1.77082
2.084273,1,1.834159
0.067223,1,1.896866
2.003504,1,1.934194
0.028388,1,1.988874
4.259721,1,2.034931
20.0,1,2.10252
0.264607,1,2.142368
0.016981,1,2.190753
0.60724,1,2.242235
0.020214,1,2.309639
0.119554,1,2.363194
5.133135,1,2.415557
5.983257,1,2.471565
20.0,1,2.532518
20.0,1,2.585295
20.0,1,2.6395
0.6426,1,2.687728
20.0,1,2.725582
4.818576,1,2.775199
0.03194,1,2.82979
5.256677,1,2.892188
0.039588,1,2.95217
0.000685,1,2.98677
0.022082,1,3.05055
20.0,1,3.098848
0.349274,1,3.14575
2.353867,1,3.185981
20.0,1,3.248391
2.591086,1,3.302208
5.928014,1,3.357369
0.096783,1,3.400367
20.0,1,3.439296
1.805205,1,3.494431
0.807349,1,3.521985
0.873932,1,3.581563
2.279685,1,3.6657
0.685222,1,3.703743
3.625318,1,3.759065
0.032958,1,3.805314
4.891158,1,3.887668
20.0,1,3.937942
3.748599,1,3.994473
0.776231,1,4.052573
1.226766,1,4.111962
4.862603,1,4.159785
0.017829,1,4.20296
0.00179,1,4.257908
0.422333,1,4.318446
2.54492,1,4.358009
0.066129,1,4.412591
0.191919,1,4.471923
0.042155,1,4.520695
4.0157,1,4.573482
0.000555,1,4.621027
0.008408,1,4.684879
0.041423,1,4.727507
1.92495,1,4.792142
3.272232,1,4.831945
5.991746,1,4.871658
3.334395,1,4.947738
0.045374,1,4.991742
5.142673,1,5.03031
0.161315,1,5.095715
5.788062,1,5.141687
0.005717,1,5.199551
2.259085,1,5.255706
20.0,1,5.311671
20.0,1,5.374772
0.084425,1,5.430101
2.792899,1,5.489227
2.784321,1,5.533954
0.000186,1,5.593735
0.278916,1,5.653491
2.337821,1,5.695444
0.002292,1,5.734404
3.255528,1,5.792017
0.000241,1,5.8315
0.656819,1,5.892778
2.20694,1,5.94582
