#{"t_start": 1771810117.217142, "env_id": "None"}
r,l,t
0.132707,1,0.063001
0.216952,1,0.111938
0.210212,1,0.190461
5.017054,1,0.240071
0.000282,1,0.293204
0.645917,1,0.35388
20.0,1,0.407486
4.117222,1,0.471656
0.023552,1,0.516373
20.0,1,0.550386
20.0,1,0.618324
0.010816,1,0.669548
0.000401,1,0.718705
4.191574,1,0.772543
0.170482,1,0.84289
0.000218,1,0.890807
0.162974,1,0.946408
3.261656,1,0.985273
0.101018,1,1.043323
1.179627,1,1.092647
0.06873,1,1.158916
1.435342,1,1.195998
0.188287,1,1.254254
0.020584,1,1.304417
0.000902,1,1.350252
20.0,1,1.412212
0.001701,1,1.456393
0.095608,1,1.516647
0.022107,1,1.564706
2.631824,1,1.632543
5.001515,1,1.675103
0.028662,1,1.729723
0.207598,1,1.779579
0.040093,1,1.839229
20.0,1,1.892519
4.693536,1,1.939631
0.061484,1,2.002458
20.0,1,2.035259
0.26881,1,2.088598
0.00028,1,2.148531
0.065176,1,2.215294
0.16109,1,2.266646
2.418062,1,2.323288
0.104519,1,2.379617
0.108612,1,2.425632
1.966314,1,2.47037
0.182705,1,2.539485
0.030079,1,2.588945
0.898926,1,2.62887
0.00446,1,2.67124
4.168865,1,2.720867
20.0,1,2.781899
0.010079,1,2.834509
4.530926,1,2.883893
0.000744,1,2.9423
0.095639,1,3.002451
2.523788,1,3.055316
4.302855,1,3.099324
0.177989,1,3.160482
0.120546,1,3.208792
0.007181,1,3.255996
0.000617,1,3.310416
0.284017,1,3.354537
5.820645,1,3.396383
0.171166,1,3.455915
20.0,1,3.501297
0.477938,1,3.558922
0.009097,1,3.598242
20.0,1,3.661428
2.126536,1,3.712599
4.438234,1,3.75233
0.017712,1,3.826409
5.109508,1,3.880871
5.020479,1,3.938818
0.023629,1,4.000431
0.196644,1,4.044847
0.023745,1,4.107989
0.292496,1,4.168449
1.080277,1,4.205707
0.506339,1,4.254074
0.269566,1,4.316625
0.819059,1,4.360637
0.783685,1,4.401407
0.098348,1,4.4656
0.110572,1,4.516444
0.089005,1,4.566703
20.0,1,4.630756
3.977774,1,4.689053
0.000276,1,4.732593
4.044527,1,4.794442
20.0,1,4.831035
0.113324,1,4.891457
0.842835,1,4.941239
3.792228,1,5.006891
0.396777,1,5.054266
0.003212,1,5.105288
0.333543,1,5.155857
0.014621,1,5.204781
0.201746,1,5.262478
0.560572,1,5.317222
0.001306,1,5.366911
5.490683,1,5.416247
0.000856,1,5.486457
20.0,1,5.536615
0.011826,1,5.591715
0.059986,1,5.64924
1.229218,1,5.690389
0.001773,1,5.738506
0.042717,1,5.783904
0.042996,1,5.846821
3.268792,1,5.892272
0.125402,1,5.951095
0.005131,1,5.983928
0.000393,1,6.04376
0.024468,1,6.097622
0.495302,1,6.160534
5.555311,1,6.208384
0.054859,1,6.261712
20.0,1,6.318212
0.066594,1,6.354864
0.980261,1,6.42241
0.000124,1,6.468424
0.035961,1,6.514451
20.0,1,6.565703
20.0,1,6.619138
0.044413,1,6.663809
0.002799,1,6.706924
0.007439,1,6.758084
0.216316,1,6.815904
0.956712,1,6.877649
20.0,1,6.919796
0.023535,1,6.977209
0.11171,1,7.029824
20.0,1,7.074544
5.056174,1,7.124201
3.41233,1,7.183516
0.000268,1,7.216671
0.00218,1,7.292766
0.139415,1,7.334115
0.000629,1,7.387571
0.000845,1,7.446167
0.078958,1,7.484732
0.203107,1,7.54418
4.171103,1,7.589991
20.0,1,7.634517
0.118893,1,7.692528
0.041915,1,7.752651
4.128499,1,7.804401
0.029478,1,7.86101
4.08294,1,7.902751
2.996655,1,7.958917
0.584304,1,8.00068
0.000602,1,8.065728
20.0,1,8.106687
0.653157,1,8.160674
0.003884,1,8.201672
20.0,1,8.255621
0.132976,1,8.309258
0.000189,1,8.360246
0.000247,1,8.403111
1.526893,1,8.460645
0.060462,1,8.51634
20.0,1,8.558397
20.0,1,8.607944
20.0,1,8.664032
0.000167,1,8.708766
3.837039,1,8.758152
0.042494,1,8.803568
0.340401,1,8.862576
20.0,1,8.914323
1.172419,1,8.976068
0.014815,1,9.019325
0.019581,1,9.079651
0.265488,1,9.136625
4.343879,1,9.170507
5.80788,1,9.221069
0.125525,1,9.277462
20.0,1,9.319885
20.0,1,9.388304
20.0,1,9.431944
0.92881,1,9.50203
20.0,1,9.548001
0.080012,1,9.608651
4.67368,1,9.653355
0.017528,1,9.703998
20.0,1,9.750627
0.338369,1,9.802283
0.822835,1,9.846085
0.012604,1,9.905698
20.0,1,9.960055
20.0,1,10.019244
2.663783,1,10.055197
0.064065,1,10.11519
20.0,1,10.156027
20.0,1,10.215146
3.145821,1,10.280138
20.0,1,10.334286
0.037057,1,10.383247
1.144188,1,10.428743
0.067891,1,10.498681
0.197768,1,10.548689
20.0,1,10.586509
4.666807,1,10.644381
2.331552,1,10.699974
0.008862,1,10.753806
0.003578,1,10.822758
20.0,1,10.882604
0.001188,1,10.914897
5.902208,1,10.98161
0.011155,1,11.030847
0.179726,1,11.079799
20.0,1,11.131269
20.0,1,11.173413
0.040374,1,11.234355
2.926078,1,11.288047
1.464426,1,11.34891
0.082715,1,11.386458
0.007923,1,11.443606
1.194317,1,11.489815
0.284873,1,11.547436
3.357651,1,11.603122
0.794844,1,11.644011
0.032821,1,11.716725
0.373981,1,11.760849
3.905377,1,11.826263
0.000215,1,11.872098
5.616121,1,11.933857
0.407954,1,11.971294
4.068427,1,12.018989
5.385731,1,12.091477
5.902813,1,12.143384
5.463417,1,12.194967
0.000379,1,12.236159
1.65013,1,12.282771
0.102005,1,12.347084
20.0,1,12.406877
20.0,1,12.45931
5.012395,1,12.513394
0.095806,1,12.561376
1.365377,1,12.602478
0.06009,1,12.651422
0.000632,1,12.703705
0.17161,1,12.759154
0.107331,1,12.801833
20.0,1,12.856897
1.02183,1,12.901108
0.209033,1,12.96464
0.236586,1,13.007476
0.305458,1,13.060809
0.229217,1,13.115229
1.63746,1,13.166491
4.161135,1,13.213461
0.260332,1,13.273926
20.0,1,13.315671
1.764507,1,13.365463
0.308374,1,13.416075
4.875107,1,13.475194
0.059416,1,13.524365
4.173062,1,13.589362
20.0,1,13.628547
5.232436,1,13.679282
20.0,1,13.730889
0.051909,1,13.782374
0.242138,1,13.839282
20.0,1,13.889629
3.554962,1,13.938641
0.355153,1,13.991269
5.979238,1,14.052872
20.0,1,14.11365
4.506609,1,14.150371
3.912354,1,14.205739
4.468276,1,14.263511
0.038238,1,14.31173
20.0,1,14.365028
20.0,1,14.407616
20.0,1,14.455102
20.0,1,14.509765
