#{"t_start": 1771810117.2042189, "env_id": "None"}
r,l,t
1.906533,1,0.080675
0.013209,1,0.127325
0.000918,1,0.167817
0.030193,1,0.232257
1.304575,1,0.289996
3.64125,1,0.333694
2.946879,1,0.389811
20.0,1,0.448668
0.42638,1,0.51576
0.008032,1,0.568244
1.099529,1,0.626258
4.582363,1,0.652361
0.041042,1,0.714728
0.15144,1,0.790734
0.000557,1,0.829805
0.358136,1,0.902277
20.0,1,0.957965
0.037778,1,0.982906
3.102688,1,1.04195
0.53383,1,1.091588
2.644503,1,1.139284
0.028472,1,1.188775
0.208626,1,1.25603
0.130983,1,1.293312
20.0,1,1.339823
4.818709,1,1.390529
3.734516,1,1.444581
2.371223,1,1.50528
0.023673,1,1.557499
5.07063,1,1.608828
20.0,1,1.668975
0.02195,1,1.72728
2.796636,1,1.77565
1.999543,1,1.831074
0.041673,1,1.889405
20.0,1,1.935728
0.151739,1,1.985534
0.014539,1,2.036125
0.000508,1,2.087575
0.001839,1,2.140822
3.820029,1,2.194545
0.036964,1,2.249025
0.000254,1,2.300427
0.000732,1,2.360455
0.001392,1,2.409753
0.45359,1,2.46686
0.002753,1,2.517263
3.368031,1,2.579782
20.0,1,2.623721
1.565855,1,2.675227
2.362075,1,2.719773
20.0,1,2.791465
1.705686,1,2.829303
0.023224,1,2.882443
0.038539,1,2.936123
3.92182,1,2.989848
1.517697,1,3.048543
0.203133,1,3.100217
0.542933,1,3.144348
4.503278,1,3.189046
0.188443,1,3.248141
0.052605,1,3.299761
0.00015,1,3.344385
0.008352,1,3.391045
0.668461,1,3.444907
0.108356,1,3.48736
2.939954,1,3.540498
1.232625,1,3.594398
1.224761,1,3.661152
3.000699,1,3.703328
20.0,1,3.751291
0.191856,1,3.81648
0.058902,1,3.862762
1.089841,1,3.92403
20.0,1,3.97458
20.0,1,4.034161
20.0,1,4.089919
20.0,1,4.171761
3.703664,1,4.225515
0.087276,1,4.252863
0.000977,1,4.3053
0.024505,1,4.360231
0.109626,1,4.416231
0.005301,1,4.456374
4.42249,1,4.514048
20.0,1,4.561601
0.801614,1,4.614337
0.001475,1,4.667681
5.089031,1,4.719101
0.858158,1,4.798668
0.00641,1,4.825877
20.0,1,4.87261
2.34595,1,4.941076
0.993576,1,4.986209
20.0,1,5.033818
2.017818,1,5.088668
1.8818,1,5.132601
2.81439,1,5.195779
2.573633,1,5.243649
20.0,1,5.295888
0.067698,1,5.356188
20.0,1,5.407001
0.87466,1,5.472065
0.023603,1,5.551974
5.151522,1,5.58189
0.790155,1,5.644695
0.666012,1,5.708231
5.239116,1,5.732229
0.87301,1,5.817133
0.020737,1,5.843838
2.029737,1,5.886638
0.305607,1,5.938933
0.027556,1,5.984817
5.369467,1,6.024867
0.009578,1,6.089922
4.229607,1,6.150756
20.0,1,6.191152
3.814911,1,6.258209
0.059442,1,6.304059
1.537934,1,6.350755
20.0,1,6.402542
0.000984,1,6.454186
0.7962,1,6.508493
0.258328,1,6.556147
0.860837,1,6.604838
4.904654,1,6.65676
1.494046,1,6.702112
2.284473,1,6.75802
20.0,1,6.807665
6.038346,1,6.864054
0.001068,1,6.917594
1.859211,1,6.97279
0.266915,1,7.020127
0.207796,1,7.08407
0.011143,1,7.144865
0.496613,1,7.185159
1.771185,1,7.245409
2.809313,1,7.281191
0.126092,1,7.34528
0.303874,1,7.386571
0.450743,1,7.437236
0.387461,1,7.48623
20.0,1,7.527616
3.564318,1,7.582901
1.169284,1,7.63085
0.065499,1,7.681009
5.239436,1,7.739043
0.101323,1,7.800986
0.608702,1,7.856545
4.37041,1,7.902373
0.046905,1,7.973671
0.519702,1,7.9949
0.924868,1,8.05192
0.110042,1,8.104185
0.13693,1,8.161732
20.0,1,8.198324
3.391481,1,8.253005
0.052658,1,8.300548
20.0,1,8.347636
4.396745,1,8.393166
20.0,1,8.450517
20.0,1,8.506916
1.850406,1,8.559038
0.078938,1,8.607877
20.0,1,8.649459
2.228793,1,8.701192
20.0,1,8.748989
0.000213,1,8.808015
0.753314,1,8.862516
20.0,1,8.928392
20.0,1,8.967626
0.120486,1,9.027496
0.025313,1,9.070957
0.96965,1,9.137214
0.003129,1,9.169138
0.055437,1,9.220179
20.0,1,9.273408
0.088153,1,9.325731
20.0,1,9.382065
1.396328,1,9.435908
1.498607,1,9.491733
4.031407,1,9.544542
0.257542,1,9.598895
0.001048,1,9.64081
0.074938,1,9.715558
0.020804,1,9.750718
0.036812,1,9.7945
20.0,1,9.863323
1.136217,1,9.910213
0.155515,1,9.967378
6.047193,1,10.030442
0.404019,1,10.087041
0.000613,1,10.131478
1.455172,1,10.184286
20.0,1,10.215024
0.000171,1,10.275263
0.074659,1,10.336137
0.369819,1,10.380368
0.847679,1,10.420672
5.178853,1,10.477649
0.280082,1,10.544747
5.116096,1,10.58658
0.005816,1,10.634269
1.644609,1,10.691036
0.102415,1,10.746161
4.259222,1,10.809947
0.287277,1,10.864716
20.0,1,10.915796
0.006828,1,10.968392
5.843415,1,11.022648
0.217683,1,11.07434
1.617533,1,11.122341
1.290121,1,11.173189
0.476316,1,11.226326
1.832036,1,11.292943
20.0,1,11.334948
1.291707,1,11.388315
0.083285,1,11.439077
0.021018,1,11.484226
0.103514,1,11.543761
0.004561,1,11.590271
5.770497,1,11.63737
3.690311,1,11.689936
0.026391,1,11.7526
0.002141,1,11.805334
5.634589,1,11.862687
3.819205,1,11.91868
0.18634,1,11.981538
20.0,1,12.018367
0.001334,1,12.0765
4.876866,1,12.118745
3.330738,1,12.171556
20.0,1,12.232584
