#{"t_start": 1771810117.207154, "env_id": "None"}
r,l,t
0.000308,1,0.062009
0.109532,1,0.127962
1.992396,1,0.19704
0.24881,1,0.257289
2.442352,1,0.2988
0.000756,1,0.354458
0.059795,1,0.38744
20.0,1,0.445721
1.144953,1,0.50618
0.26241,1,0.573214
0.320268,1,0.608478
0.076098,1,0.651614
2.162084,1,0.707577
20.0,1,0.775875
3.095081,1,0.830749
0.86839,1,0.897667
0.000274,1,0.935983
20.0,1,0.978011
0.161291,1,1.033185
0.451462,1,1.085202
0.000428,1,1.13719
0.006246,1,1.188474
0.93336,1,1.240202
3.12191,1,1.28707
5.490746,1,1.337284
5.747807,1,1.394829
20.0,1,1.444459
1.591768,1,1.504619
0.682866,1,1.551617
3.230313,1,1.62611
5.382858,1,1.668024
0.136002,1,1.725026
5.217954,1,1.764988
0.049995,1,1.823988
2.329488,1,1.913405
0.338952,1,1.933005
0.328828,1,1.994732
0.002119,1,2.032911
2.28737,1,2.096189
5.752904,1,2.136262
0.000173,1,2.18724
5.175881,1,2.236749
0.246195,1,2.301409
0.212974,1,2.361158
0.170614,1,2.422611
20.0,1,2.459244
2.595008,1,2.514257
0.976008,1,2.567034
3.581998,1,2.622166
20.0,1,2.673931
0.013385,1,2.718666
20.0,1,2.767779
0.011579,1,2.843155
0.008144,1,2.877962
0.962194,1,2.952806
0.013527,1,2.987731
3.277089,1,3.045106
4.162389,1,3.093056
1.96491,1,3.140562
20.0,1,3.187352
0.641626,1,3.238889
0.052113,1,3.291475
20.0,1,3.343983
1.494872,1,3.394508
3.497858,1,3.444713
20.0,1,3.487424
3.86752,1,3.526993
20.0,1,3.59053
4.486411,1,3.666743
0.130392,1,3.701424
20.0,1,3.751455
20.0,1,3.807688
0.001679,1,3.857171
0.052828,1,3.921192
1.9487,1,3.961693
0.000952,1,4.029691
0.088951,1,4.09341
0.020351,1,4.161661
20.0,1,4.223322
0.105088,1,4.24841
20.0,1,4.30716
3.36592,1,4.35718
0.00539,1,4.404088
3.55239,1,4.460001
20.0,1,4.524854
0.000619,1,4.568059
2.49142,1,4.610446
4.643738,1,4.666178
20.0,1,4.725191
20.0,1,4.784995
0.25462,1,4.830051
2.196622,1,4.876729
5.850955,1,4.928335
0.340658,1,4.986528
5.701995,1,5.042806
20.0,1,5.090861
4.149631,1,5.148292
0.155586,1,5.191918
0.855865,1,5.243365
20.0,1,5.293936
0.03678,1,5.352193
2.653293,1,5.406804
0.03321,1,5.465967
20.0,1,5.536354
0.402731,1,5.589378
0.010613,1,5.627949
1.087864,1,5.676761
2.473222,1,5.731494
0.437529,1,5.789856
20.0,1,5.836345
0.473398,1,5.881976
0.071528,1,5.939545
4.715633,1,5.990789
0.067201,1,6.03128
0.07709,1,6.091126
0.233906,1,6.164846
0.047585,1,6.201694
0.01586,1,6.247081
0.325534,1,6.29538
20.0,1,6.350637
0.030967,1,6.408869
2.325612,1,6.455241
1.415847,1,6.504574
20.0,1,6.548568
1.949061,1,6.603889
0.016833,1,6.654546
0.063384,1,6.72509
20.0,1,6.750175
0.431664,1,6.818149
4.25338,1,6.858617
0.051106,1,6.9183
20.0,1,6.965583
0.01902,1,7.019119
0.345677,1,7.093733
0.001625,1,7.117269
3.209538,1,7.177313
5.430417,1,7.219221
0.018649,1,7.276455
0.145827,1,7.335603
5.668603,1,7.37601
0.213055,1,7.43267
20.0,1,7.479771
0.005721,1,7.526268
5.00186,1,7.576046
4.384038,1,7.620811
0.034893,1,7.681999
20.0,1,7.73572
20.0,1,7.793952
0.001125,1,7.847041
20.0,1,7.901369
20.0,1,7.947656
20.0,1,7.993411
0.007405,1,8.044768
20.0,1,8.097589
0.000375,1,8.144133
0.020873,1,8.207455
20.0,1,8.248028
0.501211,1,8.301637
5.082092,1,8.347442
0.017063,1,8.396317
5.099566,1,8.450965
0.429547,1,8.511629
1.112947,1,8.552707
0.001971,1,8.600107
20.0,1,8.647859
0.002951,1,8.697575
0.144025,1,8.750251
20.0,1,8.79773
3.022668,1,8.857043
1.663343,1,8.905646
4.960611,1,8.973939
20.0,1,9.033974
0.157753,1,9.062705
0.001647,1,9.126392
3.591461,1,9.171466
3.610959,1,9.215738
0.029558,1,9.279138
0.029304,1,9.322364
0.11947,1,9.387307
0.018289,1,9.443015
0.299418,1,9.488238
0.284922,1,9.546887
2.390083,1,9.605111
0.362097,1,9.641772
1.151506,1,9.686877
0.174648,1,9.750181
0.272718,1,9.789644
20.0,1,9.842039
2.699257,1,9.91899
0.945113,1,9.959112
2.277512,1,10.010699
3.178377,1,10.054906
20.0,1,10.110307
20.0,1,10.167464
20.0,1,10.215918
0.184408,1,10.291518
4.697851,1,10.325048
0.35585,1,10.367295
0.08346,1,10.418844
0.070665,1,10.47347
0.098824,1,10.531733
0.00025,1,10.581581
0.120475,1,10.645201
3.559363,1,10.700205
0.061228,1,10.746327
1.862564,1,10.818628
0.012286,1,10.863342
0.09505,1,10.913461
0.000821,1,10.966655
4.085134,1,11.036734
5.50245,1,11.090957
20.0,1,11.128277
2.775241,1,11.187757
0.025826,1,11.222279
0.050147,1,11.302815
0.010394,1,11.331763
5.170073,1,11.384836
0.000203,1,11.432971
20.0,1,11.484607
0.001192,1,11.536293
0.110351,1,11.584688
2.268645,1,11.640058
20.0,1,11.691476
3.080736,1,11.749028
3.534981,1,11.807954
0.003988,1,11.862189
0.564966,1,11.922699
0.051861,1,11.96671
0.686566,1,12.023293
0.209534,1,12.079869
0.118203,1,12.122944
20.0,1,12.184946
0.015387,1,12.23221
0.002408,1,12.277168
1.269659,1,12.343866
0.185089,1,12.391388
0.718913,1,12.448037
0.146205,1,12.488276
1.552508,1,12.545636
3.016819,1,12.606663
5.260958,1,12.644854
0.000506,1,12.696178
0.004647,1,12.745298
0.000619,1,12.792535
0.48418,1,12.866892
0.018941,1,12.891667
0.035964,1,12.942177
0.017592,1,13.00655
0.188913,1,13.051405
0.016909,1,13.112578
0.23474,1,13.163536
2.425978,1,13.21157
0.064974,1,13.264623
0.001405,1,13.322854
2.634451,1,13.359265
0.001215,1,13.436488
0.088295,1,13.463371
4.530001,1,13.533894
0.03894,1,13.589006
20.0,1,13.634186
0.002826,1,13.668082
0.857246,1,13.735079
0.049499,1,13.79903
0.069602,1,13.82946
1.911419,1,13.87493
20.0,1,13.925215
0.000308,1,13.984146
0.001303,1,14.059124
20.0,1,14.090771
0.062143,1,14.155623
0.046866,1,14.190522
5.168067,1,14.244716
3.420164,1,14.29182
0.234539,1,14.349475
0.079761,1,14.415004
4.670342,1,14.453943
20.0,1,14.512414
3.183664,1,14.550741
20.0,1,14.618204
0.035024,1,14.654377
1.34129,1,14.704441
0.000438,1,14.747172
2.298761,1,14.796524
20.0,1,14.850443
3.431823,1,14.912478
0.03183,1,14.971669
0.012964,1,15.014496
0.350205,1,15.047263
5.785923,1,15.109631
0.060714,1,15.16014
0.374206,1,15.224899
