#{"t_start": 1771810117.2260969, "env_id": "None"}
r,l,t
3.742509,1,0.055954
0.000268,1,0.11104
0.012799,1,0.177969
20.0,1,0.217687
0.000185,1,0.274148
0.03976,1,0.320387
0.776441,1,0.386049
2.725296,1,0.440149
0.331123,1,0.500253
1.333671,1,0.564286
3.864165,1,0.607565
0.530643,1,0.653483
0.094151,1,0.71409
2.582164,1,0.775397
1.406891,1,0.829123
0.022347,1,0.879169
0.201021,1,0.926863
2.417029,1,0.991893
1.424584,1,1.046785
2.35148,1,1.09581
20.0,1,1.146547
20.0,1,1.199025
0.154517,1,1.245399
0.000522,1,1.285564
0.093893,1,1.350088
0.012255,1,1.401939
0.298755,1,1.448322
1.603952,1,1.515869
1.403333,1,1.562892
3.430885,1,1.618433
0.039884,1,1.679112
5.270821,1,1.715378
1.784736,1,1.770601
3.405096,1,1.829333
20.0,1,1.885535
1.470206,1,1.926437
5.896129,1,1.979121
1.660442,1,2.028957
20.0,1,2.083792
0.006139,1,2.140043
0.000525,1,2.193655
1.002432,1,2.24275
0.145428,1,2.306205
20.0,1,2.351749
0.014061,1,2.408678
0.069822,1,2.461531
0.006854,1,2.524099
0.122644,1,2.581115
5.494134,1,2.619889
1.298567,1,2.667088
20.0,1,2.719742
20.0,1,2.78228
1.152397,1,2.833826
0.257284,1,2.88057
0.000157,1,2.945797
20.0,1,2.990902
0.000493,1,3.04999
0.0002,1,3.090161
20.0,1,3.146379
2.900439,1,3.181811
0.079047,1,3.241407
0.085877,1,3.305806
0.000292,1,3.348262
2.796844,1,3.392183
6.039227,1,3.445515
20.0,1,3.480104
0.002888,1,3.53383
0.002874,1,3.598097
0.591522,1,3.6489
0.644348,1,3.70564
0.02528,1,3.748943
20.0,1,3.801343
20.0,1,3.851006
0.012529,1,3.915888
0.138869,1,3.975323
20.0,1,4.03037
5.85458,1,4.096104
5.005692,1,4.141587
5.968712,1,4.209381
5.471352,1,4.247104
0.188869,1,4.290214
0.125468,1,4.370046
0.048388,1,4.411994
20.0,1,4.447438
1.21298,1,4.520606
0.085093,1,4.571977
4.838131,1,4.613518
4.555859,1,4.67468
1.031623,1,4.719884
0.067761,1,4.786407
20.0,1,4.825248
0.02439,1,4.880598
20.0,1,4.938334
20.0,1,4.977596
2.141915,1,5.041367
1.167156,1,5.083901
0.023796,1,5.126668
5.40836,1,5.196346
0.673686,1,5.236443
0.12283,1,5.296561
1.739253,1,5.342914
20.0,1,5.402861
6.019074,1,5.449577
0.004737,1,5.531468
4.959181,1,5.586025
0.605036,1,5.634779
5.417493,1,5.674623
0.565833,1,5.711691
0.4802,1,5.79371
0.00015,1,5.827111
20.0,1,5.890135
1.621972,1,5.936542
3.883056,1,5.974267
0.700274,1,6.033388
4.639291,1,6.08961
4.021588,1,6.155716
0.521637,1,6.200707
3.771653,1,6.237787
0.027928,1,6.289476
1.657138,1,6.345375
4.216113,1,6.402355
0.945831,1,6.449459
0.058671,1,6.484386
0.065822,1,6.549567
1.134537,1,6.607619
0.214949,1,6.65093
0.000501,1,6.701379
0.09359,1,6.752183
2.895393,1,6.807966
5.602202,1,6.859063
0.0004,1,6.921916
20.0,1,6.969324
0.124888,1,7.027667
0.003263,1,7.078511
20.0,1,7.131157
0.431729,1,7.18311
20.0,1,7.228586
20.0,1,7.264889
1.591083,1,7.325689
2.486764,1,7.388431
0.003543,1,7.433449
2.287358,1,7.479435
5.142063,1,7.517747
0.216884,1,7.554725
0.043883,1,7.609086
20.0,1,7.661993
0.022144,1,7.727953
4.11554,1,7.783575
0.55903,1,7.832701
4.605131,1,7.904431
0.048739,1,7.952305
3.999985,1,7.988066
0.018957,1,8.04671
0.108505,1,8.080929
20.0,1,8.150891
2.176411,1,8.207124
0.000202,1,8.237731
2.504831,1,8.296906
20.0,1,8.330426
