#{"t_start": 1771810117.214817, "env_id": "None"}
r,l,t
20.0,1,0.063402
0.99183,1,0.113895
20.0,1,0.19349
3.02072,1,0.239795
20.0,1,0.296239
0.144515,1,0.32049
20.0,1,0.398785
0.00167,1,0.454688
1.687342,1,0.516954
5.603416,1,0.563334
1.819683,1,0.615533
20.0,1,0.661541
0.063299,1,0.719505
0.072413,1,0.75663
0.123124,1,0.830886
20.0,1,0.900822
0.091293,1,0.941079
1.47266,1,0.990268
2.336722,1,1.045289
0.000467,1,1.091156
0.633442,1,1.15642
0.007743,1,1.197334
0.00064,1,1.237707
2.142804,1,1.280219
1.308722,1,1.333641
0.031152,1,1.406115
4.508799,1,1.454283
20.0,1,1.510441
0.048639,1,1.572999
0.118745,1,1.623639
2.547057,1,1.690117
0.015263,1,1.741888
3.548397,1,1.79135
0.878746,1,1.843372
0.285958,1,1.902994
5.627263,1,1.953958
0.170663,1,1.992195
5.669942,1,2.041999
4.097753,1,2.088583
3.12912,1,2.146435
2.232016,1,2.203158
20.0,1,2.253071
0.532786,1,2.326966
0.028488,1,2.375568
0.021,1,2.433828
5.120119,1,2.488761
0.914275,1,2.52376
0.188037,1,2.58358
20.0,1,2.645441
0.005655,1,2.68333
0.090936,1,2.735364
0.2248,1,2.788124
0.66446,1,2.836751
0.251067,1,2.887438
0.035112,1,2.944708
0.036334,1,3.016729
4.613132,1,3.064869
5.159491,1,3.113748
0.801704,1,3.163517
0.006083,1,3.200729
5.568631,1,3.259064
20.0,1,3.299699
2.541967,1,3.359233
1.295078,1,3.407805
0.891684,1,3.457367
0.687234,1,3.500677
4.714315,1,3.553475
0.000843,1,3.606948
0.142359,1,3.669259
2.388412,1,3.717333
1.203393,1,3.757177
20.0,1,3.819768
0.093443,1,3.872469
0.000189,1,3.924283
4.516577,1,3.98092
5.517428,1,4.053583
0.13437,1,4.099652
2.327745,1,4.164243
0.137503,1,4.219623
0.382718,1,4.257592
0.011455,1,4.327467
0.00036,1,4.372797
3.718547,1,4.418749
0.034282,1,4.470493
0.002075,1,4.526687
4.839522,1,4.55009
0.00872,1,4.61481
20.0,1,4.668004
0.000262,1,4.728013
5.506188,1,4.789471
1.192031,1,4.840021
0.003166,1,4.893285
20.0,1,4.939271
0.151325,1,4.996111
0.000501,1,5.040685
20.0,1,5.109639
4.441517,1,5.146476
1.389616,1,5.206249
1.173663,1,5.260372
0.476546,1,5.311362
0.107939,1,5.361433
0.580491,1,5.42996
0.000149,1,5.482378
0.092434,1,5.532643
0.029994,1,5.590492
0.02188,1,5.644661
0.000626,1,5.687096
0.948047,1,5.737323
4.924204,1,5.7874
5.9778,1,5.849228
0.002134,1,5.901356
20.0,1,5.950549
20.0,1,5.988133
0.050797,1,6.046394
20.0,1,6.103957
2.482902,1,6.158841
2.336323,1,6.213624
5.662254,1,6.266442
0.001815,1,6.315949
1.784881,1,6.369505
20.0,1,6.406336
0.018728,1,6.472278
0.000794,1,6.522194
0.032344,1,6.57302
20.0,1,6.626241
0.00038,1,6.669226
0.757345,1,6.720741
2.805835,1,6.767729
0.082143,1,6.833472
0.256197,1,6.878689
0.166346,1,6.930692
0.199939,1,6.975743
6.013326,1,7.030057
0.021939,1,7.078834
20.0,1,7.13967
0.717157,1,7.199134
0.637866,1,7.23792
0.996923,1,7.289014
3.237175,1,7.336784
20.0,1,7.39269
0.000717,1,7.443727
20.0,1,7.487444
0.649971,1,7.520442
5.094396,1,7.582194
6.053235,1,7.645807
0.003213,1,7.685023
0.023713,1,7.75591
4.18705,1,7.805711
20.0,1,7.872772
0.000571,1,7.911542
0.016125,1,7.956841
4.954275,1,8.004044
20.0,1,8.056207
1.034506,1,8.100427
1.6393,1,8.159673
4.667397,1,8.203416
0.79677,1,8.267622
0.010558,1,8.310985
0.000426,1,8.361703
0.776156,1,8.404567
0.362476,1,8.453004
5.063436,1,8.521883
0.110406,1,8.56737
5.292922,1,8.610856
20.0,1,8.665425
0.122758,1,8.712313
5.259246,1,8.759711
0.065069,1,8.815559
3.232689,1,8.863603
20.0,1,8.914272
20.0,1,8.965139
1.010482,1,9.027983
0.000351,1,9.078478
0.106742,1,9.129165
5.724746,1,9.169936
20.0,1,9.227884
0.40144,1,9.284565
0.699172,1,9.33813
20.0,1,9.401938
0.000703,1,9.44084
20.0,1,9.49942
1.630213,1,9.543486
0.002449,1,9.608997
3.387023,1,9.65672
0.011228,1,9.707024
20.0,1,9.738273
0.021325,1,9.797361
0.000949,1,9.858684
0.053412,1,9.918475
0.019753,1,9.961085
20.0,1,10.024027
0.036775,1,10.075713
4.762756,1,10.128197
2.728184,1,10.177252
0.934437,1,10.211051
0.019848,1,10.292859
0.307137,1,10.335711
20.0,1,10.386617
0.172473,1,10.428959
0.057241,1,10.483747
6.056233,1,10.548228
3.767093,1,10.598319
0.004147,1,10.623114
0.157858,1,10.695242
0.419797,1,10.741574
20.0,1,10.798064
0.510839,1,10.852204
0.053371,1,10.932825
0.518372,1,10.973112
2.111071,1,11.038702
1.823303,1,11.080479
20.0,1,11.117911
5.67144,1,11.184304
0.267181,1,11.236605
0.167059,1,11.291196
4.822859,1,11.341493
0.162869,1,11.399017
20.0,1,11.452654
0.770882,1,11.489108
0.010422,1,11.53812
0.032818,1,11.591307
20.0,1,11.625232
2.730064,1,11.694898
20.0,1,11.757727
4.582206,1,11.819487
0.00016,1,11.870257
0.135004,1,11.932879
0.732622,1,11.973129
0.097401,1,12.04684
4.655566,1,12.08688
0.000159,1,12.134727
1.503576,1,12.196156
20.0,1,12.238001
0.255182,1,12.293816
20.0,1,12.339299
0.947735,1,12.399005
0.539102,1,12.44824
0.731509,1,12.489265
1.462128,1,12.556736
5.727695,1,12.605555
1.004672,1,12.667255
0.000692,1,12.706923
0.03462,1,12.766009
20.0,1,12.803427
0.000161,1,12.860956
3.770751,1,12.897019
0.000157,1,12.949894
1.728926,1,13.000142
0.256572,1,13.060174
20.0,1,13.132765
0.004005,1,13.175029
0.838919,1,13.219381
0.018243,1,13.274275
5.651835,1,13.325588
20.0,1,13.370981
20.0,1,13.430427
20.0,1,13.471229
20.0,1,13.517728
2.456752,1,13.585539
0.06473,1,13.634959
0.128918,1,13.682857
5.739827,1,13.731278
0.316099,1,13.789358
5.239654,1,13.835433
0.036489,1,13.883376
0.004486,1,13.931464
0.009708,1,13.991723
2.889362,1,14.054023
20.0,1,14.103338
2.3117,1,14.165974
2.911539,1,14.200109
0.145568,1,14.2389
0.001403,1,14.290516
0.034932,1,14.356805
2.3109,1,14.424343
0.085233,1,14.464388
4.677767,1,14.508015
0.059824,1,14.539331
2.081455,1,14.617755
3.924396,1,14.667366
20.0,1,14.70834
0.63269,1,14.760295
0.03234,1,14.81114
3.625486,1,14.862522
20.0,1,14.91667
3.545013,1,14.975033
0.205026,1,15.014595
20.0,1,15.061442
0.020713,1,15.127832
0.076139,1,15.17082
20.0,1,15.223351
0.015598,1,15.291177
0.008255,1,15.330295
20.0,1,15.373953
0.009114,1,15.441138
0.204816,1,15.485037
20.0,1,15.529048
5.339823,1,15.594345
2.33272,1,15.63874
20.0,1,15.692261
20.0,1,15.727652
20.0,1,15.786393
2.16268,1,15.847511
0.951313,1,15.893137
1.629947,1,15.948294
0.06054,1,15.999494
3.030184,1,16.050392
1.996416,1,16.105452
0.101412,1,16.168073
0.261614,1,16.208866
5.551918,1,16.258336
0.000246,1,16.295117
0.057203,1,16.35463
0.000538,1,16.421852
1.426209,1,16.47011
0.057249,1,16.511211
0.143448,1,16.579215
0.086621,1,16.616333
0.013873,1,16.684005
0.02315,1,16.724778
5.282309,1,16.780149
0.033229,1,16.831932
0.003745,1,16.878898
20.0,1,16.916686
4.878169,1,16.977307
4.433764,1,17.027453
0.04649,1,17.092766
20.0,1,17.128432
5.494029,1,17.185753
0.067513,1,17.22297
2.372909,1,17.302397
0.082016,1,17.340442
0.002577,1,17.388476
0.020318,1,17.435785
4.469894,1,17.49099
0.927409,1,17.556341
0.083189,1,17.614873
0.281501,1,17.682116
1.903094,1,17.728765
0.130204,1,17.776075
0.059562,1,17.829511
1.013429,1,17.893001
20.0,1,17.936642
0.118824,1,17.988451
4.419685,1,18.043091
1.161668,1,18.086853
0.000941,1,18.138281
20.0,1,18.185746
1.69952,1,18.251713
20.0,1,18.294069
0.020469,1,18.356623
1.133932,1,18.39695
20.0,1,18.445647
2.854894,1,18.497223
0.067664,1,18.555415
0.000718,1,18.606343
5.971841,1,18.627504
1.437389,1,18.678731
1.516115,1,18.72549
0.168302,1,18.797233
0.020447,1,18.854107
2.678449,1,18.900194
20.0,1,18.955024
20.0,1,18.999717
1.061558,1,19.050393
20.0,1,19.09729
0.263658,1,19.145266
0.732903,1,19.20941
2.947754,1,19.26191
1.690553,1,19.300494
4.546599,1,19.339695
0.000498,1,19.406551
0.004209,1,19.441094
0.517667,1,19.483562
1.680024,1,19.549617
0.131599,1,19.605137
0.026867,1,19.66239
6.062557,1,19.691944
5.735766,1,19.759893
0.875292,1,19.80187
0.010759,1,19.861654
0.340023,1,19.915099
1.586472,1,19.976739
1.483531,1,20.014638
5.765486,1,20.053565
0.379609,1,20.101873
0.351991,1,20.174489
0.060757,1,20.241178
3.882301,1,20.250492
0.041752,1,20.31971
3.189019,1,20.371504
0.056591,1,20.436302
0.640908,1,20.486412
20.0,1,20.52098
0.220519,1,20.582257
0.028145,1,20.635698
0.355418,1,20.666561
0.069062,1,20.721988
20.0,1,20.768161
20.0,1,20.792833
3.022613,1,20.868846
5.356652,1,20.913167
2.389487,1,20.968248
20.0,1,21.030015
20.0,1,21.078987
0.000505,1,21.121967
4.582866,1,21.182316
20.0,1,21.218416
0.036744,1,21.280828
0.19669,1,21.336041
2.421306,1,21.369444
20.0,1,21.428721
20.0,1,21.494553
1.788544,1,21.5436
0.014127,1,21.600742
5.565769,1,21.652046
1.231344,1,21.699193
3.983791,1,21.757382
1.758114,1,21.802963
0.003909,1,21.862756
0.104656,1,21.898277
20.0,1,21.953706
0.001276,1,22.008949
0.340171,1,22.052131
0.053871,1,22.125278
0.053709,1,22.177836
20.0,1,22.222321
0.262212,1,22.27445
0.001392,1,22.321323
2.066984,1,22.378156
0.007001,1,22.421733
0.002669,1,22.490134
0.000176,1,22.554076
0.066736,1,22.597607
20.0,1,22.633848
3.614729,1,22.692362
0.035268,1,22.742385
0.000144,1,22.800577
0.012433,1,22.852521
20.0,1,22.909749
4.146965,1,22.962736
20.0,1,23.009872
0.144734,1,23.062849
0.872164,1,23.10256
0.002225,1,23.163661
0.405346,1,23.206351
0.000136,1,23.253629
0.007689,1,23.31652
20.0,1,23.355948
3.440729,1,23.407537
0.000242,1,23.452726
3.040157,1,23.512304
2.661129,1,23.55882
0.210128,1,23.593526
20.0,1,23.647792
4.869985,1,23.705939
0.027673,1,23.751836
0.087834,1,23.803616
0.366786,1,23.848674
1.163784,1,23.90375
3.78768,1,23.952719
4.673244,1,23.993852
2.144547,1,24.052873
0.024447,1,24.118384
3.80247,1,24.166205
0.000519,1,24.208784
20.0,1,24.250515
2.12662,1,24.310319
0.129264,1,24.357291
20.0,1,24.405462
0.020349,1,24.449376
0.081317,1,24.497015
2.293984,1,24.545169
1.84928,1,24.605275
5.321508,1,24.653824
0.00759,1,24.711719
0.048789,1,24.760555
0.016616,1,24.80931
0.068567,1,24.860931
20.0,1,24.909229
0.493956,1,24.953917
20.0,1,25.022296
0.003667,1,25.074051
0.221573,1,25.131453
0.039132,1,25.181653
0.448649,1,25.23581
0.627897,1,25.29071
20.0,1,25.33654
0.013094,1,25.377418
20.0,1,25.431744
0.088314,1,25.474294
0.001678,1,25.530652
3.746542,1,25.573775
2.366172,1,25.630828
0.133877,1,25.683391
0.000782,1,25.726169
20.0,1,25.766347
5.337922,1,25.82433
0.000833,1,25.863646
0.223848,1,25.934102
0.001715,1,25.983269
0.220867,1,26.028277
6.060744,1,26.075225
1.347535,1,26.12358
1.405698,1,26.171929
4.743848,1,26.198562
0.000636,1,26.277717
0.100879,1,26.324847
20.0,1,26.363057
20.0,1,26.417572
0.169138,1,26.4636
20.0,1,26.504542
0.580736,1,26.565075
0.0236,1,26.621322
20.0,1,26.66991
0.000966,1,26.711587
5.275315,1,26.773331
0.000245,1,26.823403
0.010258,1,26.886863
4.732305,1,26.944866
0.000708,1,26.987923
9.4e-05,1,27.029934
0.808668,1,27.081024
0.000447,1,27.131599
0.75448,1,27.191822
0.08108,1,27.254062
0.369243,1,27.285575
4.25417,1,27.352788
0.000135,1,27.411641
0.241768,1,27.462777
0.001249,1,27.503375
1.614117,1,27.561885
0.00202,1,27.615021
0.91853,1,27.660648
0.000787,1,27.697405
5.928269,1,27.754072
3.164494,1,27.81215
1.204361,1,27.866375
0.048332,1,27.926194
2.761496,1,27.963895
1.902908,1,28.020133
0.061546,1,28.082967
20.0,1,28.120662
0.119955,1,28.172851
5.718754,1,28.21725
6.001416,1,28.269758
0.922903,1,28.323949
20.0,1,28.375949
20.0,1,28.425441
3.474871,1,28.479388
2.391086,1,28.539849
5.971114,1,28.573251
3.38005,1,28.619818
0.00616,1,28.677587
0.3563,1,28.734971
20.0,1,28.776317
0.001112,1,28.829599
0.148661,1,28.880439
0.059071,1,28.91773
1.996041,1,28.994451
0.083932,1,29.047122
0.873693,1,29.090388
0.527838,1,29.143309
0.164684,1,29.185356
0.192493,1,29.252983
0.344572,1,29.289355
4.652634,1,29.34052
20.0,1,29.388098
0.007913,1,29.43985
4.442073,1,29.498002
0.071722,1,29.545239
20.0,1,29.607339
1.394261,1,29.666383
1.382523,1,29.718642
2.528665,1,29.758857
0.01002,1,29.806608
0.023258,1,29.865516
0.000749,1,29.911286
0.354905,1,29.956967
20.0,1,30.006335
4.373214,1,30.038321
1.260408,1,30.099043
20.0,1,30.156622
0.012216,1,30.217791
0.093574,1,30.269385
0.011629,1,30.317297
3.950948,1,30.361773
3.738676,1,30.40412
0.025534,1,30.442974
1.601806,1,30.508577
1.296029,1,30.543247
0.409948,1,30.611983
0.00014,1,30.64866
5.224148,1,30.698858
1.684181,1,30.753908
0.18988,1,30.799559
0.000252,1,30.84686
0.015301,1,30.890627
0.000914,1,30.943193
0.039967,1,30.99954
0.000748,1,31.060535
3.825208,1,31.108481
20.0,1,31.156368
0.887393,1,31.20133
0.057097,1,31.253261
0.014753,1,31.291209
0.116781,1,31.351714
0.035854,1,31.397444
0.000271,1,31.45135
0.04349,1,31.514061
20.0,1,31.549703
0.067797,1,31.605706
20.0,1,31.656336
3.980543,1,31.697738
4.477336,1,31.767736
0.028497,1,31.803345
1.618804,1,31.868842
0.016226,1,31.926582
2.686283,1,31.978385
0.004244,1,32.029773
20.0,1,32.071912
20.0,1,32.129837
3.359431,1,32.194657
0.168778,1,32.241208
0.095821,1,32.295931
0.0043,1,32.330921
2.696772,1,32.381246
0.000467,1,32.434765
0.084075,1,32.495224
0.259589,1,32.544494
0.004006,1,32.590956
0.429378,1,32.648837
0.933351,1,32.696557
0.390601,1,32.735281
4.584181,1,32.797762
3.714757,1,32.842607
0.018036,1,32.89689
5.556837,1,32.948232
5.142741,1,32.985246
0.015878,1,33.037371
3.392994,1,33.086022
1.119443,1,33.126543
0.111222,1,33.193443
0.66414,1,33.253603
20.0,1,33.290508
2.043048,1,33.352768
1.696425,1,33.399455
20.0,1,33.444726
0.032237,1,33.499747
0.179159,1,33.541266
0.039222,1,33.587271
0.030476,1,33.652664
20.0,1,33.696801
0.077115,1,33.742809
2.628908,1,33.792541
0.022275,1,33.852397
1.887027,1,33.898868
0.017855,1,33.977199
2.362933,1,34.024373
0.426859,1,34.081197
5.282077,1,34.125662
2.85013,1,34.186532
0.002344,1,34.234381
1.753833,1,34.28873
5.638764,1,34.336989
0.012582,1,34.398138
0.022764,1,34.444349
0.075625,1,34.497114
5.26052,1,34.545047
0.242658,1,34.585297
0.014333,1,34.63223
4.861425,1,34.692368
5.358057,1,34.733936
0.171778,1,34.766719
1.290147,1,34.82056
0.020576,1,34.876459
20.0,1,34.915295
3.251624,1,34.961413
20.0,1,35.00595
0.157964,1,35.064027
0.032529,1,35.114713
0.059122,1,35.168198
0.033348,1,35.205447
4.025961,1,35.254584
3.987547,1,35.319834
0.084884,1,35.360705
0.054086,1,35.417357
3.072368,1,35.457228
0.002663,1,35.512138
20.0,1,35.549196
0.978589,1,35.608144
1.946397,1,35.637727
4.399725,1,35.698482
1.36726,1,35.755312
20.0,1,35.80922
0.838302,1,35.854862
0.001593,1,35.909545
2.86263,1,35.96275
0.024037,1,35.999048
0.02753,1,36.062943
5.87756,1,36.12357
0.021132,1,36.168659
20.0,1,36.226627
0.003581,1,36.272752
0.217353,1,36.329114
0.408512,1,36.383024
0.009105,1,36.430698
4.823204,1,36.481218
5.824365,1,36.521472
2.863612,1,36.578688
0.62848,1,36.635821
5.038599,1,36.693618
0.016044,1,36.731912
3.660928,1,36.796457
0.012415,1,36.84061
0.091099,1,36.890872
0.016358,1,36.944718
5.307261,1,36.981053
0.030716,1,37.054365
0.061803,1,37.092294
0.747378,1,37.145328
20.0,1,37.188875
0.001562,1,37.244668
0.212874,1,37.288009
0.007303,1,37.340241
0.265177,1,37.398947
5.237038,1,37.444137
1.008691,1,37.510926
0.006911,1,37.550834
1.40665,1,37.597804
0.301613,1,37.667303
0.035485,1,37.700004
20.0,1,37.745063
4.361366,1,37.806961
0.071705,1,37.867137
2.276403,1,37.908838
5.222028,1,37.972037
0.000737,1,38.024109
0.034475,1,38.077489
2.109441,1,38.117861
20.0,1,38.163904
0.213502,1,38.220556
4.110427,1,38.277302
0.000735,1,38.32288
0.414855,1,38.380943
20.0,1,38.428407
0.003453,1,38.475084
0.036656,1,38.525589
0.157862,1,38.56056
20.0,1,38.644642
20.0,1,38.686206
0.005056,1,38.733267
0.045711,1,38.784933
0.005152,1,38.833996
5.586546,1,38.889759
0.690423,1,38.934482
0.01644,1,38.995386
0.125875,1,39.041337
20.0,1,39.08658
5.891895,1,39.150104
0.542549,1,39.209237
0.144799,1,39.261264
0.052175,1,39.303876
4.473425,1,39.364019
0.037434,1,39.409567
0.000251,1,39.471161
0.343669,1,39.511343
0.001153,1,39.560575
0.034048,1,39.622355
0.001024,1,39.684511
20.0,1,39.722759
0.048436,1,39.777595
0.385897,1,39.808686
0.066853,1,39.879523
0.058034,1,39.924989
0.00156,1,39.971573
5.552419,1,40.014051
0.32347,1,40.072247
0.338254,1,40.117368
0.17344,1,40.162751
3.801554,1,40.219152
0.070074,1,40.277676
3.079096,1,40.325911
20.0,1,40.364276
2.935441,1,40.419631
0.03869,1,40.460002
0.000453,1,40.52322
0.002908,1,40.584743
20.0,1,40.623803
