#{"t_start": 1771797012.514848, "env_id": "None"}
r,l,t
2.111629,1,0.039126
0.330347,1,0.062161
2.723879,1,0.097793
1.312658,1,0.128489
0.025234,1,0.145629
4.109255,1,0.169758
6.034973,1,0.200315
0.194498,1,0.221391
0.003826,1,0.243401
3.117951,1,0.29297
3.27087,1,0.307434
5.909634,1,0.337594
0.063152,1,0.36577
0.044241,1,0.399767
2.546575,1,0.416532
0.97368,1,0.487743
0.005111,1,0.507842
0.022295,1,0.5417
1.03706,1,0.589765
0.588643,1,0.600147
0.007272,1,0.647003
3.889198,1,0.67978
0.574264,1,0.690891
3.044337,1,0.728594
2.154279,1,0.755305
2.06904,1,0.774104
4.560706,1,0.806749
4.009121,1,0.835035
0.738868,1,0.866034
0.126562,1,0.874422
3.276094,1,0.914819
6.794015,1,0.953205
5.368772,1,0.979988
0.000739,1,0.989965
1.511837,1,1.044175
2.78787,1,1.057522
3.022944,1,1.098615
3.325015,1,1.117573
1.539063,1,1.156131
4.557512,1,1.181831
2.094643,1,1.216582
3.381051,1,1.22981
0.019539,1,1.255202
0.000473,1,1.275469
4.531615,1,1.313943
2.688433,1,1.345007
25.0,1,1.381823
5.665931,1,1.398986
0.218014,1,1.421886
6.689575,1,1.46279
0.012695,1,1.492333
0.11587,1,1.534082
4.244137,1,1.593349
25.0,1,1.612626
0.012432,1,1.625956
6.600348,1,1.662608
2.123854,1,1.708275
3.879575,1,1.715268
3.263368,1,1.773001
4.665358,1,1.804827
5.064507,1,1.823038
4.099186,1,1.846886
2.91844,1,1.859634
3.948751,1,1.881035
1.104147,1,1.923812
3.05393,1,1.938634
1.661093,1,1.970696
0.004766,1,2.001056
0.743674,1,2.032402
4.650558,1,2.081882
0.640613,1,2.115904
7.627502,1,2.129272
3.263278,1,2.169628
8.673386,1,2.189515
4.977077,1,2.207551
1.448757,1,2.253094
3.850275,1,2.268378
2.86529,1,2.302175
1.6427,1,2.337741
1.597268,1,2.376069
1.865594,1,2.423066
0.022496,1,2.454029
4.478736,1,2.48052
0.171497,1,2.497568
3.97043,1,2.541085
3.161143,1,2.569925
6.66065,1,2.581804
0.31109,1,2.609568
3.399876,1,2.641637
1.794117,1,2.649109
1.246122,1,2.676194
0.136629,1,2.706434
1.074594,1,2.732681
25.0,1,2.764574
2.533583,1,2.793898
1.608412,1,2.841782
2.231225,1,2.866454
5.721095,1,2.887767
0.006197,1,2.909808
2.240139,1,2.946547
5.929769,1,2.976089
3.270294,1,3.005408
3.344347,1,3.022362
0.730595,1,3.064435
0.234211,1,3.083983
0.135722,1,3.097416
5.13028,1,3.133865
0.085655,1,3.147445
1.654386,1,3.184291
2.301209,1,3.208769
1.184037,1,3.244421
4.118993,1,3.269604
5.626201,1,3.310862
0.148742,1,3.352359
3.031632,1,3.372075
25.0,1,3.403713
1.3026,1,3.41863
3.401302,1,3.454686
0.796048,1,3.474055
2.903798,1,3.497252
2.396803,1,3.534825
1.416218,1,3.565969
3.428355,1,3.590508
2.74656,1,3.617579
4.943133,1,3.651514
0.007996,1,3.664639
0.019658,1,3.684686
0.290641,1,3.711544
0.10936,1,3.722991
5.504861,1,3.761912
4.361206,1,3.772436
5.868088,1,3.798919
4.193507,1,3.82737
2.135765,1,3.869685
2.712465,1,3.888226
0.037206,1,3.902324
3.412226,1,3.950472
3.858073,1,3.964429
25.0,1,3.993457
2.60745,1,4.033384
0.00085,1,4.040475
6.459933,1,4.069116
0.354676,1,4.091994
4.648815,1,4.121592
2.319965,1,4.155166
5.271567,1,4.188318
3.493725,1,4.194576
1.040479,1,4.231635
1.798105,1,4.252395
1.943348,1,4.282303
1.041338,1,4.327085
0.003409,1,4.337507
2.824714,1,4.383692
25.0,1,4.407895
4.947009,1,4.435765
2.96171,1,4.458452
0.002572,1,4.487775
5.293482,1,4.526938
0.631687,1,4.572035
4.675914,1,4.603174
4.040982,1,4.625384
0.119033,1,4.660114
2.541788,1,4.680426
2.589726,1,4.718941
0.925146,1,4.731665
3.574123,1,4.771233
0.001187,1,4.780536
0.000262,1,4.802268
3.059213,1,4.846863
0.165161,1,4.870781
4.85878,1,4.918667
3.948753,1,4.944574
3.101142,1,4.954533
0.028011,1,4.977781
5.490065,1,5.011056
25.0,1,5.039456
0.07305,1,5.058918
1.24421,1,5.10259
3.002494,1,5.122974
4.415976,1,5.168735
5.615143,1,5.185517
1.661766,1,5.229254
3.409901,1,5.23342
6.123653,1,5.272177
2.711963,1,5.286064
2.500915,1,5.333415
3.761642,1,5.350459
0.00454,1,5.374026
4.554805,1,5.394256
0.423347,1,5.415507
1.178277,1,5.443752
0.00061,1,5.469038
0.225437,1,5.509159
5.531102,1,5.521434
0.443111,1,5.552631
0.007043,1,5.591158
1.295179,1,5.600035
0.047351,1,5.62943
0.052802,1,5.657767
0.007994,1,5.68218
1.34503,1,5.722199
0.22197,1,5.760245
25.0,1,5.773748
1.705927,1,5.808259
1.044601,1,5.848994
0.376462,1,5.872449
0.246333,1,5.880977
6.145437,1,5.911769
3.506311,1,5.935685
4.165212,1,5.95775
3.910056,1,5.989027
2.285626,1,6.028173
4.051545,1,6.051202
1.68347,1,6.065568
0.393032,1,6.114574
2.197325,1,6.139275
4.928129,1,6.150986
0.008321,1,6.177867
2.506784,1,6.210579
0.100389,1,6.246284
0.539441,1,6.273377
3.287809,1,6.294545
0.503048,1,6.325169
1.407506,1,6.336362
1.183927,1,6.376882
0.951612,1,6.401783
0.337556,1,6.428409
0.462775,1,6.447503
0.013713,1,6.465707
0.715331,1,6.51951
1.498876,1,6.550151
0.014494,1,6.566188
0.012866,1,6.583939
2.495237,1,6.63073
6.796764,1,6.64811
0.094796,1,6.676978
5.515514,1,6.698114
2.09367,1,6.730155
1.698324,1,6.754766
4.143905,1,6.765239
0.040757,1,6.803736
1.216613,1,6.830288
4.655968,1,6.84633
0.301787,1,6.871151
0.033793,1,6.90385
0.076388,1,6.940699
3.740398,1,6.977857
3.409103,1,7.003318
3.11365,1,7.032651
4.498507,1,7.048433
1.071732,1,7.077184
7.55746,1,7.096117
4.885771,1,7.129786
3.425955,1,7.156953
0.000398,1,7.169642
3.621755,1,7.206941
0.121202,1,7.217526
2.945009,1,7.25505
5.159191,1,7.279796
0.135098,1,7.30651
4.179987,1,7.333434
3.858244,1,7.372179
2.772332,1,7.394036
0.005045,1,7.402228
3.322085,1,7.441062
0.323678,1,7.452236
0.200472,1,7.490357
0.136049,1,7.529085
0.641558,1,7.559913
3.588106,1,7.582071
6.712824,1,7.607911
4.890141,1,7.626795
0.012761,1,7.630162
2.184191,1,7.67662
1.496474,1,7.711543
4.600105,1,7.734001
25.0,1,7.760297
3.619318,1,7.789547
0.032067,1,7.792638
4.068968,1,7.832789
2.350639,1,7.862408
0.232956,1,7.866188
25.0,1,7.912226
0.101177,1,7.922717
0.529487,1,7.969245
1.664936,1,7.995557
4.16511,1,8.004254
3.569738,1,8.047647
2.082913,1,8.073138
1.851152,1,8.097668
0.000733,1,8.101611
0.018396,1,8.134317
0.078167,1,8.177796
2.900636,1,8.20569
0.288779,1,8.217298
5.188557,1,8.239795
0.780526,1,8.281949
0.019697,1,8.292176
3.05747,1,8.341403
