#{"t_start": 1771797012.511404, "env_id": "None"}
r,l,t
3.753157,1,0.03072
0.000754,1,0.051355
3.385303,1,0.090443
0.351962,1,0.125113
5.876898,1,0.152315
4.320977,1,0.176496
3.613584,1,0.194914
0.029474,1,0.225711
4.190629,1,0.257251
3.020483,1,0.293177
1.949567,1,0.3137
2.51059,1,0.342478
0.758,1,0.377679
25.0,1,0.400804
25.0,1,0.426949
3.843294,1,0.477244
3.917986,1,0.519651
5.698744,1,0.547328
0.083689,1,0.56384
25.0,1,0.612606
4.320539,1,0.64403
3.998156,1,0.681147
25.0,1,0.697178
1.03055,1,0.717715
0.737261,1,0.761346
6.597543,1,0.778399
2.712988,1,0.814378
3.55626,1,0.841858
0.820134,1,0.854119
0.706168,1,0.908838
5.911019,1,0.918035
3.158265,1,0.952416
5.233966,1,0.978631
3.569024,1,1.008675
5.423301,1,1.0277
0.469835,1,1.067765
0.510795,1,1.108663
0.274556,1,1.111241
0.06814,1,1.145019
3.384425,1,1.185937
1.10265,1,1.196368
0.949257,1,1.222722
1.695501,1,1.27628
6.558262,1,1.286995
3.307484,1,1.325403
1.295317,1,1.355707
1.398208,1,1.385706
0.003338,1,1.397994
0.001389,1,1.419345
8.254793,1,1.467504
3.228666,1,1.523561
1.80236,1,1.548559
2.178469,1,1.589013
4.695557,1,1.611785
0.500991,1,1.636987
4.677996,1,1.664569
0.166242,1,1.699763
1.444035,1,1.736374
5.128336,1,1.779563
1.32869,1,1.798371
5.644412,1,1.828431
3.567501,1,1.849393
0.012726,1,1.866656
2.890446,1,1.893276
0.012077,1,1.907257
4.572231,1,1.958559
0.227566,1,1.976546
0.026756,1,1.999213
6.001215,1,2.044187
25.0,1,2.082223
0.396429,1,2.091763
1.241838,1,2.135293
3.958232,1,2.162554
3.777804,1,2.182782
25.0,1,2.213184
5.348169,1,2.247421
3.776407,1,2.274341
6.181678,1,2.305967
4.091238,1,2.357572
0.869173,1,2.400236
25.0,1,2.416616
1.055394,1,2.449216
5.039663,1,2.486227
0.242705,1,2.497636
0.990845,1,2.550616
1.34816,1,2.555223
0.562885,1,2.578815
0.086004,1,2.604685
5.289889,1,2.632315
0.004592,1,2.651948
2.162366,1,2.691122
5.303745,1,2.705883
25.0,1,2.746086
1.231908,1,2.782476
0.292816,1,2.798905
7.656459,1,2.828239
4.109624,1,2.866073
3.177953,1,2.900865
25.0,1,2.919362
2.085183,1,2.953307
0.941357,1,2.991023
2.049317,1,3.009105
0.635321,1,3.038155
3.858358,1,3.0618
0.053542,1,3.072905
1.101482,1,3.118687
1.758757,1,3.122073
0.908753,1,3.175251
0.317591,1,3.190902
1.907468,1,3.223683
0.164933,1,3.227075
0.686592,1,3.280165
1.093061,1,3.31323
0.107671,1,3.339631
1.459773,1,3.371426
1.671651,1,3.411434
0.141414,1,3.416037
4.014678,1,3.449936
5.211976,1,3.472575
0.249486,1,3.503869
0.405175,1,3.53777
25.0,1,3.569172
2.851815,1,3.587829
1.032523,1,3.632038
1.702756,1,3.660594
0.024912,1,3.678528
3.901187,1,3.695767
2.031675,1,3.716114
2.844332,1,3.735345
2.533851,1,3.762119
25.0,1,3.780148
0.603208,1,3.786111
5.916755,1,3.835822
5.234288,1,3.86666
0.04563,1,3.894718
3.22562,1,3.923432
4.275615,1,3.935328
2.160753,1,3.97905
0.035434,1,3.998412
5.452737,1,4.026333
5.662675,1,4.048833
0.056485,1,4.069056
0.2264,1,4.099722
2.903983,1,4.123834
4.945141,1,4.151057
3.042131,1,4.189764
25.0,1,4.207231
5.108626,1,4.216663
2.967929,1,4.242303
0.137206,1,4.27471
0.168078,1,4.302106
3.403085,1,4.340349
5.897303,1,4.36844
25.0,1,4.409657
4.512091,1,4.431317
4.000246,1,4.459339
0.158718,1,4.496883
8.957738,1,4.526788
1.463909,1,4.553388
0.004453,1,4.592207
0.125073,1,4.614163
1.889376,1,4.669857
1.813589,1,4.693368
0.633429,1,4.708603
3.425924,1,4.73288
0.022653,1,4.766677
0.135916,1,4.782226
0.000123,1,4.805198
1.968672,1,4.867791
0.896088,1,4.896368
2.683459,1,4.913223
2.061185,1,4.94191
1.169792,1,4.974839
4.197512,1,4.983078
0.008525,1,5.001656
2.159223,1,5.045721
0.056242,1,5.071127
2.718279,1,5.108882
0.190839,1,5.125824
0.001032,1,5.148769
0.005654,1,5.174073
4.616975,1,5.20751
2.035008,1,5.257284
3.411778,1,5.26551
0.03105,1,5.283294
2.697789,1,5.33578
0.022006,1,5.341084
0.01824,1,5.375464
0.020448,1,5.388912
9.685964,1,5.431792
0.010106,1,5.44033
0.001279,1,5.467896
2.419528,1,5.516494
1.265244,1,5.545102
0.517654,1,5.556866
5.710793,1,5.588337
1.572418,1,5.618067
4.064155,1,5.638611
1.884009,1,5.674962
4.186218,1,5.698253
0.11091,1,5.718601
4.366502,1,5.749293
1.771528,1,5.785929
25.0,1,5.803649
6.087556,1,5.828629
2.283428,1,5.865915
3.45839,1,5.89074
0.004226,1,5.910179
0.204982,1,5.940925
1.068627,1,5.972742
0.723896,1,5.977541
0.004363,1,6.014353
4.580479,1,6.056971
4.580815,1,6.081784
0.004838,1,6.087465
5.042533,1,6.131802
0.044341,1,6.157708
1.16891,1,6.182504
4.825019,1,6.216575
2.80273,1,6.2375
2.97373,1,6.266037
4.325627,1,6.301763
3.970122,1,6.322786
0.78471,1,6.336035
4.670686,1,6.366628
25.0,1,6.397307
25.0,1,6.436591
1.967879,1,6.46073
0.928492,1,6.489237
0.034296,1,6.494494
3.411982,1,6.537831
4.015603,1,6.58036
2.72306,1,6.587513
0.000864,1,6.610933
3.971388,1,6.658846
1.756757,1,6.677374
0.108759,1,6.691456
0.00255,1,6.723329
0.000229,1,6.736138
1.316107,1,6.785081
2.490457,1,6.806324
2.280137,1,6.831003
0.103188,1,6.854001
0.957791,1,6.895938
3.816755,1,6.914045
1.912392,1,6.94986
25.0,1,6.973888
0.033457,1,6.992057
3.99846,1,7.027246
5.718179,1,7.041679
0.77078,1,7.077616
1.318349,1,7.11559
3.646677,1,7.134602
1.702384,1,7.153198
4.310956,1,7.188792
1.938682,1,7.212909
0.114749,1,7.215089
3.827149,1,7.237561
5.30241,1,7.276174
3.83952,1,7.303801
2.56553,1,7.32613
4.782852,1,7.360228
0.512718,1,7.392767
0.389006,1,7.418921
0.048255,1,7.438271
3.212725,1,7.468725
0.152173,1,7.494007
3.078374,1,7.523686
0.529178,1,7.568384
0.233616,1,7.581368
0.596195,1,7.601596
0.000988,1,7.6141
0.001823,1,7.633185
0.63173,1,7.673677
3.296332,1,7.700225
4.733748,1,7.729245
4.951042,1,7.763801
4.060082,1,7.773141
25.0,1,7.813423
3.608175,1,7.839002
3.537334,1,7.861949
4.558317,1,7.877371
3.351908,1,7.915231
2.569368,1,7.94545
0.234347,1,7.961483
2.728571,1,8.000518
2.392994,1,8.02322
0.918521,1,8.052052
0.030778,1,8.060943
5.079244,1,8.091126
25.0,1,8.118391
0.994805,1,8.152299
1.941746,1,8.190426
0.069046,1,8.192993
0.846968,1,8.232187
1.267729,1,8.262034
2.006127,1,8.283193
0.413629,1,8.320123
4.526203,1,8.341943
5.361785,1,8.365584
8.006111,1,8.384508
0.709114,1,8.392234
4.090544,1,8.415515
2.041869,1,8.453106
4.29296,1,8.478673
1.15584,1,8.512796
0.990516,1,8.53693
0.607838,1,8.565978
4.706067,1,8.595338
3.89279,1,8.636191
3.891174,1,8.651192
0.124986,1,8.688107
0.461718,1,8.739058
0.669037,1,8.767027
3.542534,1,8.782036
0.072552,1,8.805067
2.307886,1,8.83942
0.643418,1,8.863439
0.175837,1,8.875544
0.055051,1,8.898517
3.112519,1,8.939008
0.3457,1,8.947524
4.895197,1,8.980394
3.247259,1,9.023433
6.991259,1,9.039256
25.0,1,9.080353
0.002951,1,9.103231
1.392621,1,9.142477
0.000153,1,9.156947
2.082235,1,9.207745
0.011157,1,9.225499
0.262617,1,9.239183
2.588356,1,9.280667
0.003178,1,9.286526
4.90227,1,9.334128
2.971383,1,9.346607
2.583645,1,9.385878
0.015845,1,9.413146
3.675061,1,9.437971
3.624035,1,9.470959
5.472954,1,9.489873
0.016122,1,9.522397
2.190405,1,9.537195
4.771023,1,9.569383
0.555853,1,9.618395
5.024931,1,9.634944
2.525408,1,9.667503
2.129065,1,9.688421
1.44877,1,9.719183
5.547004,1,9.734685
1.671425,1,9.76664
3.060985,1,9.783396
0.016415,1,9.807242
2.478609,1,9.824382
6.967821,1,9.847114
1.265757,1,9.871473
25.0,1,9.903862
1.326232,1,9.941271
0.018628,1,9.956033
2.590642,1,9.975489
3.793307,1,10.018937
5.886564,1,10.0397
4.614522,1,10.064887
0.035243,1,10.07825
5.000011,1,10.118927
2.651682,1,10.14291
0.001632,1,10.152653
4.015699,1,10.201833
0.008536,1,10.22073
25.0,1,10.249067
2.555946,1,10.276733
0.000133,1,10.280116
0.013013,1,10.314161
3.609601,1,10.348228
0.035667,1,10.374933
3.614117,1,10.402482
2.442954,1,10.435797
3.558186,1,10.45991
2.516903,1,10.480054
0.000246,1,10.494795
3.521644,1,10.527206
1.434176,1,10.568267
2.345958,1,10.591626
2.551908,1,10.619971
3.547992,1,10.640535
0.006454,1,10.664943
0.136,1,10.687453
0.100054,1,10.703269
0.000282,1,10.728796
4.613769,1,10.766245
4.099013,1,10.786294
5.717837,1,10.808308
4.017396,1,10.828918
1.155237,1,10.8632
0.00035,1,10.880569
0.000209,1,10.897615
4.298019,1,10.940791
0.00023,1,10.951793
4.713237,1,10.996541
1.188057,1,11.009569
0.995638,1,11.047028
1.555949,1,11.078476
0.018554,1,11.081382
1.068108,1,11.134319
2.588378,1,11.157991
4.447561,1,11.176123
0.169494,1,11.204141
5.004377,1,11.233062
5.973887,1,11.263183
0.000694,1,11.285882
0.944324,1,11.332595
0.712999,1,11.335663
1.117677,1,11.378505
1.374205,1,11.415112
4.781862,1,11.437378
6.940531,1,11.467409
5.070387,1,11.484816
4.172895,1,11.503754
0.214083,1,11.550177
0.003738,1,11.574505
0.05153,1,11.584082
0.858613,1,11.64522
3.283185,1,11.664592
0.968734,1,11.683541
3.444731,1,11.719094
5.214384,1,11.737805
2.896894,1,11.749453
2.783235,1,11.790698
0.023078,1,11.801159
3.408562,1,11.837201
0.885393,1,11.855674
0.052972,1,11.890313
5.312127,1,11.933503
0.458546,1,11.983882
5.913285,1,12.000829
4.19183,1,12.027757
4.485863,1,12.066842
1.427108,1,12.090586
1.542344,1,12.123913
5.641451,1,12.134154
0.054728,1,12.159006
0.087007,1,12.185165
0.00067,1,12.2118
1.0918,1,12.253833
2.935305,1,12.272359
1.34652,1,12.302013
0.033258,1,12.318944
0.621041,1,12.354883
1.647245,1,12.364822
1.410159,1,12.393089
1.010886,1,12.401722
25.0,1,12.441861
2.70386,1,12.470466
1.760197,1,12.486629
2.539242,1,12.524744
5.418778,1,12.563095
0.304931,1,12.592097
1.038718,1,12.602192
0.018522,1,12.618776
1.288089,1,12.660698
0.701378,1,12.70293
2.569552,1,12.725548
3.612241,1,12.750449
0.57412,1,12.788944
4.286477,1,12.809731
0.00983,1,12.82785
5.816338,1,12.859469
0.114992,1,12.887514
0.506785,1,12.932112
0.290819,1,12.954092
0.283205,1,12.977956
4.696787,1,13.001954
25.0,1,13.021512
3.188225,1,13.048222
0.534373,1,13.064901
2.082736,1,13.108344
0.094633,1,13.137224
0.763637,1,13.172674
0.136911,1,13.190302
4.30025,1,13.224974
0.00138,1,13.229138
5.391758,1,13.2749
0.005367,1,13.289993
5.184744,1,13.331159
0.988037,1,13.343359
4.718327,1,13.37662
4.700916,1,13.394448
6.452237,1,13.429713
2.204654,1,13.475099
2.06529,1,13.495622
0.660524,1,13.511231
0.479273,1,13.540644
0.847287,1,13.557098
2.704646,1,13.58756
2.444488,1,13.624351
5.671349,1,13.635745
4.91634,1,13.674133
0.854639,1,13.691682
6.009609,1,13.724375
0.205038,1,13.754643
2.544992,1,13.77458
0.066231,1,13.804192
0.006533,1,13.823703
5.99938,1,13.863433
7.839656,1,13.889872
5.909731,1,13.90535
7.755993,1,13.947095
1.818695,1,13.969021
0.004157,1,13.982101
0.001514,1,14.007168
4.041152,1,14.056906
2.531666,1,14.080371
1.051208,1,14.114943
2.468836,1,14.13661
4.265993,1,14.147867
1.242785,1,14.178101
0.099748,1,14.214851
5.274895,1,14.245068
0.247984,1,14.264831
5.270135,1,14.296226
0.031814,1,14.320233
3.735272,1,14.345839
0.795734,1,14.376551
2.34332,1,14.404304
4.571376,1,14.418238
0.220819,1,14.446132
0.046438,1,14.470828
5.833844,1,14.504928
3.464758,1,14.519688
5.686321,1,14.554834
0.020765,1,14.57169
4.324758,1,14.606153
0.557021,1,14.647904
6.720235,1,14.673083
4.277699,1,14.681317
0.006326,1,14.723776
5.553476,1,14.749359
3.797793,1,14.790406
25.0,1,14.8125
2.971948,1,14.858666
4.108744,1,14.874782
1.584543,1,14.916926
3.547651,1,14.951317
7.100864,1,14.961278
2.065639,1,15.009332
0.008387,1,15.020511
1.392985,1,15.068397
5.145623,1,15.071898
0.003762,1,15.084514
0.23605,1,15.111397
0.454296,1,15.134884
2.280345,1,15.179788
4.030406,1,15.196506
7.805507,1,15.222137
3.858078,1,15.242635
3.805287,1,15.261521
2.832525,1,15.305035
5.440014,1,15.317945
0.071013,1,15.336253
2.499338,1,15.36381
3.956857,1,15.400937
4.046415,1,15.413945
3.559335,1,15.459966
0.00049,1,15.468254
0.000243,1,15.488567
3.350151,1,15.523127
3.701358,1,15.554136
2.698033,1,15.597862
1.935905,1,15.626246
0.002067,1,15.629829
0.979165,1,15.648242
2.487965,1,15.691304
3.187809,1,15.710411
1.574212,1,15.749881
