#{"t_start": 1771797012.5148532, "env_id": "None"}
r,l,t
1.199315,1,0.045197
3.472843,1,0.062335
4.608211,1,0.103722
0.003384,1,0.123606
4.025658,1,0.154997
3.484251,1,0.17933
5.366348,1,0.200315
1.85456,1,0.232666
25.0,1,0.253082
5.2541,1,0.279841
0.327844,1,0.312188
3.867298,1,0.340861
0.247544,1,0.35594
0.005264,1,0.399691
0.315996,1,0.433957
1.047683,1,0.503377
0.209606,1,0.514343
4.148256,1,0.54584
2.59964,1,0.58369
25.0,1,0.608615
2.157439,1,0.655978
1.23513,1,0.680511
2.755263,1,0.69359
0.383892,1,0.722188
1.316781,1,0.740133
5.429222,1,0.77683
0.23087,1,0.790192
2.301194,1,0.829636
1.167466,1,0.855361
3.621448,1,0.877635
0.255662,1,0.923496
1.064253,1,0.961967
1.492325,1,0.986825
3.27405,1,1.002432
1.323239,1,1.02175
7.899408,1,1.067785
0.027039,1,1.080103
25.0,1,1.11966
0.001718,1,1.136512
4.446139,1,1.169562
0.00013,1,1.193282
4.77301,1,1.224431
5.412781,1,1.252848
2.542961,1,1.285869
6.256989,1,1.316162
1.01585,1,1.355011
4.58234,1,1.374207
2.055726,1,1.408868
2.621996,1,1.433148
3.429957,1,1.474334
2.795603,1,1.502489
25.0,1,1.546239
0.35511,1,1.58936
0.000378,1,1.60875
5.586624,1,1.637808
0.97813,1,1.675342
0.004307,1,1.686394
6.836702,1,1.745158
0.130003,1,1.760108
3.552735,1,1.804687
0.022017,1,1.813648
3.998654,1,1.843302
1.469848,1,1.864398
1.198254,1,1.901449
5.549945,1,1.915134
4.168355,1,1.953412
1.440009,1,1.977895
0.005928,1,1.996313
0.257583,1,2.060885
0.018025,1,2.069402
0.401529,1,2.094991
1.788995,1,2.143145
25.0,1,2.16042
1.433763,1,2.183279
5.393152,1,2.20583
25.0,1,2.247544
25.0,1,2.282608
1.572613,1,2.305772
0.027547,1,2.353772
0.735513,1,2.39665
3.652309,1,2.418028
0.793849,1,2.450519
2.928801,1,2.490517
3.871927,1,2.510715
0.012065,1,2.527055
0.318777,1,2.553584
5.37837,1,2.58461
3.318054,1,2.623494
4.9952,1,2.645519
0.945973,1,2.658586
0.000359,1,2.673696
0.443766,1,2.726895
1.249298,1,2.736263
0.012713,1,2.759352
3.053467,1,2.810038
5.796696,1,2.824185
6.11604,1,2.864412
1.333897,1,2.90157
7.172827,1,2.912515
2.134693,1,2.961935
0.717538,1,2.988965
2.439418,1,3.017582
25.0,1,3.038875
0.896056,1,3.055341
0.759228,1,3.086073
0.628289,1,3.095558
2.400603,1,3.13401
0.014232,1,3.168355
5.124043,1,3.189165
4.522104,1,3.216036
0.588608,1,3.251549
1.287228,1,3.290303
1.701587,1,3.322724
3.015266,1,3.348073
0.035281,1,3.378333
5.521293,1,3.401176
1.129076,1,3.434795
25.0,1,3.45873
8.608057,1,3.48583
4.096475,1,3.504403
5.314287,1,3.535442
3.965023,1,3.564906
5.967385,1,3.592872
2.154236,1,3.628321
4.668158,1,3.656394
4.043107,1,3.678669
6.46611,1,3.690497
0.006075,1,3.714943
2.903307,1,3.73333
4.485998,1,3.756452
25.0,1,3.780041
2.658652,1,3.790922
3.61587,1,3.829554
5.091307,1,3.872971
5.18953,1,3.890176
0.038465,1,3.906927
5.141409,1,3.95457
25.0,1,3.960342
1.807684,1,4.006377
3.096291,1,4.032851
2.36686,1,4.041127
0.022573,1,4.082192
2.322518,1,4.102245
4.353692,1,4.13382
2.629438,1,4.155244
3.274004,1,4.186485
0.426169,1,4.199622
3.939352,1,4.22703
2.09636,1,4.260712
0.194305,1,4.27461
3.84279,1,4.310298
5.013217,1,4.338969
4.033119,1,4.367724
1.556041,1,4.416471
0.275229,1,4.436106
4.668771,1,4.476683
2.051803,1,4.50602
7.029573,1,4.517916
0.158148,1,4.566946
0.000837,1,4.577694
0.121026,1,4.625177
0.016198,1,4.655664
0.740786,1,4.68407
0.004458,1,4.69339
0.065075,1,4.721315
1.708082,1,4.769254
7.384746,1,4.796263
1.169386,1,4.835747
4.176542,1,4.850257
2.139809,1,4.883149
0.198961,1,4.899827
5.433335,1,4.93496
0.030645,1,4.964389
2.606519,1,4.996088
3.092373,1,5.020721
0.285092,1,5.023902
0.205405,1,5.052769
2.760874,1,5.110864
0.002124,1,5.120153
3.640243,1,5.162531
1.011275,1,5.196945
6.30782,1,5.210794
2.108796,1,5.245177
2.846055,1,5.274357
1.918976,1,5.301793
4.992224,1,5.316336
1.821609,1,5.356834
1.409455,1,5.361526
2.085579,1,5.409498
25.0,1,5.433872
3.838061,1,5.441616
4.138101,1,5.471391
25.0,1,5.505485
0.001589,1,5.532505
1.126882,1,5.571295
