#{"t_start": 1771797012.50596, "env_id": "None"}
r,l,t
1.345709,1,0.045373
4.140716,1,0.067645
0.303422,1,0.086
0.009598,1,0.119122
4.044782,1,0.153619
2.308928,1,0.175368
5.152681,1,0.218358
0.5692,1,0.233072
3.630316,1,0.271169
1.570526,1,0.293108
1.72544,1,0.307039
25.0,1,0.342349
1.899825,1,0.379223
25.0,1,0.403357
1.247636,1,0.445184
0.169784,1,0.484164
2.858964,1,0.528678
3.601225,1,0.552058
0.631547,1,0.571177
0.481128,1,0.604814
4.586536,1,0.654624
0.00065,1,0.666946
1.880947,1,0.708724
3.164949,1,0.724036
1.462671,1,0.742114
0.089872,1,0.772869
5.982612,1,0.801474
4.380347,1,0.830349
7.937722,1,0.867111
0.045549,1,0.887504
0.284744,1,0.918188
4.087805,1,0.959161
1.080592,1,0.981865
3.386481,1,1.018766
5.461618,1,1.03691
1.329766,1,1.077605
3.644239,1,1.101824
3.895844,1,1.12638
0.002212,1,1.142613
25.0,1,1.191336
1.630269,1,1.215094
0.662414,1,1.236342
2.043994,1,1.272987
0.910359,1,1.311761
4.321146,1,1.325531
0.621213,1,1.348865
25.0,1,1.381192
6.752827,1,1.413475
4.792116,1,1.433784
1.484242,1,1.473284
25.0,1,1.513975
0.024581,1,1.537006
1.855828,1,1.597134
0.002015,1,1.613451
2.72465,1,1.646431
4.72484,1,1.675437
1.182251,1,1.693957
3.034822,1,1.73003
3.814496,1,1.766549
3.898332,1,1.798599
0.017243,1,1.833394
0.270541,1,1.837068
0.330748,1,1.868517
3.347275,1,1.894209
0.127492,1,1.927784
5.267468,1,1.952253
4.711271,1,1.96918
2.883842,1,2.026573
3.52651,1,2.049115
0.01433,1,2.071995
4.17316,1,2.1185
3.453886,1,2.151838
2.946551,1,2.166252
0.045979,1,2.1961
0.727917,1,2.204478
0.598277,1,2.249929
5.885584,1,2.279029
0.00227,1,2.303868
6.53355,1,2.356375
2.146221,1,2.390721
3.132535,1,2.416185
1.953289,1,2.469596
2.430606,1,2.493154
5.502443,1,2.515163
0.003084,1,2.542803
2.827198,1,2.574978
0.002075,1,2.581127
4.847863,1,2.626176
2.230885,1,2.636953
