#{"t_start": 1773433832.4416084, "env_id": "None"}
r,l,t
2.508531,1,2.81944
5.849632,1,2.975731
5.927106,1,3.108538
7.393545,1,3.189168
8.384407,1,3.296464
6.937057,1,3.427968
4.607219,1,3.537665
4.155963,1,3.644579
8.563082,1,3.749324
1.840106,1,3.80533
1.586744,1,3.935843
4.780429,1,4.03887
0.895189,1,4.174992
4.187541,1,4.339181
6.665588,1,4.474161
5.282958,1,4.598027
0.831893,1,4.652846
7.151795,1,4.784746
2.291966,1,4.870682
2.789617,1,4.995011
6.7067,1,5.136309
1.162282,1,5.282543
5.534787,1,5.437724
5.881262,1,5.583564
30.946186,1,5.665249
5.914755,1,5.762928
5.766379,1,5.906322
35.580731,1,6.038527
6.094933,1,6.12263
7.150849,1,6.272144
5.584605,1,6.370167
1.702576,1,6.505513
5.563002,1,6.668453
2.806395,1,6.781078
7.795838,1,6.934989
3.704516,1,7.072286
33.303026,1,7.159147
21.604916,1,7.247221
3.408321,1,7.447545
6.795487,1,7.528374
6.064722,1,7.662997
6.258223,1,7.771537
5.028483,1,7.87668
7.425822,1,8.056436
7.343838,1,8.131316
5.103072,1,8.254896
0.898565,1,8.328862
4.45345,1,8.441993
6.898508,1,8.604159
6.153066,1,8.718478
7.279839,1,8.800091
30.125889,1,8.975747
6.961064,1,9.068533
7.381275,1,9.249065
4.880092,1,9.385983
5.958188,1,9.474339
4.782004,1,9.583469
3.551022,1,9.681088
6.880274,1,9.864306
22.401398,1,9.950464
6.143769,1,10.07921
5.84597,1,10.195674
8.251399,1,10.3146
4.4207,1,10.420606
7.406524,1,10.499503
2.831198,1,10.648792
20.336944,1,10.743051
4.067098,1,10.883317
1.440907,1,10.942727
1.080948,1,11.066088
1.171597,1,11.209292
7.834427,1,11.355818
5.457452,1,11.450922
3.578504,1,11.591445
25.127532,1,11.72144
7.855441,1,11.869509
24.65147,1,11.954356
8.030453,1,12.084036
6.326104,1,12.189932
1.414049,1,12.272567
5.633332,1,12.470041
7.328069,1,12.605446
7.250967,1,12.66616
1.870829,1,12.751924
3.237504,1,12.908297
7.604528,1,13.007707
4.965577,1,13.158389
7.948868,1,13.276573
6.103287,1,13.369667
1.764156,1,13.516569
4.45238,1,13.607049
6.944061,1,13.779453
5.865193,1,13.840737
3.609619,1,13.980684
2.045134,1,14.106982
1.500738,1,14.208153
1.857922,1,14.317924
1.661084,1,14.47718
25.586018,1,14.583042
5.536141,1,14.752126
7.483627,1,14.832907
5.997938,1,14.961359
6.572347,1,15.118618
3.75611,1,15.168101
4.463218,1,15.302609
6.380787,1,15.461861
1.624784,1,15.564922
2.312643,1,15.650683
4.104075,1,15.75957
6.269913,1,15.91118
7.0635,1,16.029911
4.571775,1,16.101394
6.892204,1,16.268652
25.634465,1,16.39832
5.979759,1,16.508129
8.255323,1,16.636345
0.903418,1,16.729122
20.091925,1,16.874331
5.156878,1,17.024003
5.942844,1,17.135863
8.056023,1,17.24163
30.304858,1,17.385933
6.140429,1,17.524592
5.629796,1,17.606125
4.840362,1,17.781459
8.250259,1,17.876364
7.464651,1,17.997222
6.124277,1,18.091585
1.575979,1,18.211307
4.47425,1,18.392795
6.445695,1,18.470106
8.194377,1,18.628508
1.452863,1,18.687653
5.991478,1,18.814785
4.92868,1,18.985152
6.361984,1,19.104932
1.144733,1,19.149061
5.2645,1,19.313483
5.877326,1,19.462239
7.260167,1,19.522631
6.741313,1,19.657942
6.373922,1,19.811577
4.585977,1,19.878168
7.20051,1,19.997532
6.720435,1,20.159531
4.803831,1,20.288483
1.948638,1,20.335853
8.231453,1,20.462249
5.090187,1,20.567709
35.87619,1,20.734891
7.150294,1,20.872149
6.859137,1,20.990237
6.785902,1,21.107991
20.000038,1,21.194216
1.414762,1,21.315118
8.055607,1,21.430388
47.916249,1,21.567964
1.623286,1,21.628207
20.499802,1,21.808074
7.826468,1,21.932421
4.123224,1,22.03698
3.910186,1,22.177834
6.404568,1,22.321552
1.194267,1,22.387447
6.944175,1,22.52622
7.433241,1,22.640254
0.874289,1,22.710537
5.447669,1,22.88519
5.092181,1,23.030323
23.850493,1,23.135792
5.946484,1,23.278774
1.07152,1,23.340346
4.07215,1,23.450711
6.285077,1,23.642817
2.355118,1,23.72064
5.311752,1,23.844451
5.341094,1,23.965435
6.590783,1,24.132985
3.733996,1,24.243829
1.091609,1,24.302833
8.372037,1,24.468399
36.251606,1,24.594687
7.817026,1,24.741406
3.584511,1,24.806098
6.045935,1,24.979454
6.011353,1,25.056163
6.874677,1,25.207533
7.59921,1,25.316462
5.509406,1,25.455699
1.574278,1,25.521501
6.429443,1,25.739472
7.11561,1,25.844042
5.824117,1,25.895489
2.399988,1,25.999697
6.642513,1,26.119465
2.879258,1,26.217123
5.186105,1,26.419865
3.997695,1,26.557631
7.080447,1,26.644791
7.656051,1,26.806006
0.669358,1,26.90269
0.788701,1,26.99622
