#{"t_start": 1773433375.1292186, "env_id": "None"}
r,l,t
2.376573,1,1.347555
0.928962,1,1.439857
0.659821,1,1.516146
5.715409,1,1.587518
1.143719,1,1.67174
6.513917,1,1.728482
7.020249,1,1.847387
0.989509,1,1.910382
5.235733,1,1.997606
2.513738,1,2.079064
6.950924,1,2.162823
1.257446,1,2.244113
1.416107,1,2.32357
5.280987,1,2.388567
3.213436,1,2.465957
1.193636,1,2.549174
0.810425,1,2.626696
5.032987,1,2.71267
2.701266,1,2.754111
1.21749,1,2.833791
2.322935,1,2.950241
0.9611,1,3.0009
1.492852,1,3.092411
1.376889,1,3.166895
3.245857,1,3.245878
2.226034,1,3.336547
4.445018,1,3.447961
1.177858,1,3.507263
1.530754,1,3.575517
1.307577,1,3.692722
1.225393,1,3.76913
6.12766,1,3.856356
2.473247,1,3.904757
2.177829,1,4.020834
0.687306,1,4.071237
0.993585,1,4.151671
3.988124,1,4.245098
1.299691,1,4.308831
3.374283,1,4.396749
1.681521,1,4.498148
0.945139,1,4.567252
2.139276,1,4.642441
1.176888,1,4.74335
6.328756,1,4.828976
1.35796,1,4.883554
0.83753,1,4.991803
4.99983,1,5.082043
1.773067,1,5.156373
2.342268,1,5.232813
6.492997,1,5.329479
5.501544,1,5.412183
1.272496,1,5.487484
1.176745,1,5.56103
0.851465,1,5.603795
3.541178,1,5.70615
1.405391,1,5.81882
5.126348,1,5.880986
2.135718,1,6.006027
1.028671,1,6.103246
3.498462,1,6.161614
3.844574,1,6.235078
6.577631,1,6.315344
2.000948,1,6.413968
1.005353,1,6.509686
1.933576,1,6.597571
1.507967,1,6.657388
5.9223,1,6.747858
4.453826,1,6.843553
1.160713,1,6.896114
6.581352,1,6.991044
0.913528,1,7.071466
6.503508,1,7.158906
2.31775,1,7.277754
5.988878,1,7.353919
6.635515,1,7.450644
0.963015,1,7.52546
2.108803,1,7.597118
1.185586,1,7.699302
6.892901,1,7.779089
4.81441,1,7.866815
0.893442,1,7.952324
1.500802,1,8.018774
1.548671,1,8.123243
1.175409,1,8.193032
2.742029,1,8.277649
6.308692,1,8.362123
5.106368,1,8.456268
5.87791,1,8.52472
1.014471,1,8.605777
5.065855,1,8.688626
1.906956,1,8.755413
5.798393,1,8.85296
1.479874,1,8.930385
5.629645,1,8.992072
5.762671,1,9.076542
1.061355,1,9.177786
5.130911,1,9.281475
1.282491,1,9.321805
1.163697,1,9.452267
5.977016,1,9.525116
6.315878,1,9.596886
6.413474,1,9.701851
1.180568,1,9.784315
2.020282,1,9.84725
6.729253,1,9.952834
5.90103,1,10.033401
5.53629,1,10.067026
7.181573,1,10.193057
1.03676,1,10.259507
1.780452,1,10.352744
5.6352,1,10.441101
0.76492,1,10.511012
6.673731,1,10.586618
5.474823,1,10.66129
5.042442,1,10.784974
5.692596,1,10.865735
3.500931,1,10.916753
5.162412,1,11.029994
0.98618,1,11.116968
6.260528,1,11.20173
6.177547,1,11.291141
7.460104,1,11.340995
2.340595,1,11.43763
1.480793,1,11.523455
2.833266,1,11.600814
5.465299,1,11.704887
1.724211,1,11.793885
4.98885,1,11.871075
0.818213,1,11.962004
0.896618,1,12.045573
2.255659,1,12.138148
2.356275,1,12.192575
4.377607,1,12.277074
1.132984,1,12.36933
0.988951,1,12.445707
1.396732,1,12.518009
1.469979,1,12.613135
1.864384,1,12.695936
1.315418,1,12.783298
0.778036,1,12.87708
6.470008,1,12.948297
0.983106,1,13.005687
1.669961,1,13.114313
5.983926,1,13.189877
7.498992,1,13.264856
6.093034,1,13.36656
1.68915,1,13.442293
1.242936,1,13.531049
5.961301,1,13.61195
2.729548,1,13.685868
0.852164,1,13.754458
0.931167,1,13.856618
2.233838,1,13.945941
0.891406,1,14.024519
28.893463,1,14.118862
2.110664,1,14.178163
1.545405,1,14.270382
6.815344,1,14.356249
1.400778,1,14.418329
0.952562,1,14.502403
5.407627,1,14.575685
1.824368,1,14.678879
3.336916,1,14.749544
2.024204,1,14.821457
1.03368,1,14.903156
2.344781,1,14.978515
1.39234,1,15.050996
1.076842,1,15.143586
6.790833,1,15.234921
4.325801,1,15.301651
20.721429,1,15.399114
1.795349,1,15.467615
1.939433,1,15.550425
4.935657,1,15.629507
1.124898,1,15.714138
5.404606,1,15.80838
0.813039,1,15.913275
4.911889,1,16.000418
1.729068,1,16.066107
0.797436,1,16.16188
2.809429,1,16.23739
7.086031,1,16.34277
7.391507,1,16.432286
1.139535,1,16.505096
0.934442,1,16.582732
1.882322,1,16.661335
1.378561,1,16.732853
1.174367,1,16.823708
0.78241,1,16.879965
2.117484,1,16.972019
6.355769,1,17.077523
1.368836,1,17.128157
0.834584,1,17.225387
1.298563,1,17.30125
0.933296,1,17.386181
0.865906,1,17.454457
2.545094,1,17.545102
1.586859,1,17.620092
1.409393,1,17.709709
2.277272,1,17.80186
1.81334,1,17.869801
4.135985,1,17.962027
8.522253,1,18.057024
5.660265,1,18.151886
1.640272,1,18.214683
3.199325,1,18.323825
0.785962,1,18.392823
1.272687,1,18.492637
0.735636,1,18.572307
0.904446,1,18.682895
7.10417,1,18.778855
1.445431,1,18.85285
3.079822,1,18.944845
5.090466,1,19.032911
1.714431,1,19.106151
6.112878,1,19.215693
2.136134,1,19.321752
