#{"t_start": 1773433833.0958161, "env_id": "None"}
r,l,t
4.710385,1,2.179214
1.17535,1,2.265669
1.184976,1,2.404088
6.971486,1,2.562427
7.102092,1,2.669657
4.142594,1,2.795357
7.275291,1,2.875901
8.102786,1,2.966075
8.709546,1,3.096092
0.821815,1,3.154937
7.038916,1,3.301831
7.193902,1,3.452374
26.940024,1,3.562376
0.682383,1,3.655747
5.364528,1,3.77063
4.416824,1,3.939288
1.81966,1,3.990471
2.724177,1,4.125388
1.875016,1,4.241629
4.226702,1,4.349101
6.089198,1,4.477864
6.491623,1,4.624226
7.186773,1,4.775909
8.164768,1,4.926023
3.306721,1,5.004085
0.874265,1,5.145184
1.89516,1,5.223912
1.154371,1,5.35364
7.582492,1,5.476677
8.617869,1,5.606379
7.627694,1,5.748634
29.260277,1,5.849562
51.979883,1,6.02354
1.619028,1,6.105153
6.715467,1,6.264249
2.470654,1,6.344516
6.957561,1,6.511462
5.984175,1,6.669708
6.959755,1,6.704588
3.949136,1,6.863505
20.003779,1,6.991793
4.505666,1,7.164718
6.110763,1,7.252042
5.417713,1,7.359465
1.603697,1,7.458618
3.517796,1,7.570376
1.072128,1,7.648264
33.132848,1,7.772697
2.527782,1,7.866989
4.592572,1,8.082302
6.091358,1,8.186144
7.310037,1,8.301902
7.170983,1,8.446499
5.035714,1,8.525756
7.985848,1,8.69927
8.466736,1,8.808265
6.343047,1,8.954394
4.859741,1,9.07815
5.828066,1,9.199986
20.010601,1,9.294357
29.842359,1,9.399506
6.126173,1,9.524786
1.458969,1,9.578971
7.521792,1,9.700922
5.540992,1,9.801085
6.220301,1,9.974872
5.179948,1,10.066836
7.102307,1,10.252415
2.196343,1,10.306451
6.784714,1,10.456723
3.126564,1,10.541784
6.455671,1,10.635632
6.386319,1,10.855675
8.320394,1,10.976109
6.416281,1,11.061788
7.05755,1,11.195746
6.046224,1,11.25079
7.136109,1,11.45931
5.80592,1,11.528974
7.640226,1,11.681336
5.229014,1,11.785435
1.963862,1,11.888979
4.826684,1,12.049318
31.56136,1,12.139775
5.07292,1,12.211744
1.907522,1,12.336054
7.150789,1,12.484982
7.15132,1,12.646546
2.056817,1,12.698034
5.251092,1,12.837537
8.277128,1,12.984327
7.677263,1,13.132067
20.126116,1,13.231731
6.910809,1,13.354658
3.84674,1,13.460542
7.213837,1,13.616098
4.676174,1,13.730083
2.906548,1,13.806442
45.451187,1,13.940378
0.927451,1,14.063725
20.516242,1,14.2218
5.476285,1,14.258548
6.227147,1,14.426199
7.157286,1,14.572138
7.467428,1,14.668185
23.446579,1,14.821505
2.572818,1,14.87438
1.443911,1,14.984097
6.307388,1,15.16252
1.287237,1,15.235695
4.314628,1,15.319747
6.057629,1,15.518922
7.564175,1,15.643395
7.809521,1,15.705067
5.017317,1,15.825726
6.479187,1,15.990822
4.705033,1,16.074457
4.836196,1,16.249778
3.640616,1,16.370887
3.688251,1,16.44171
21.566287,1,16.618793
6.245672,1,16.759527
1.435979,1,16.826008
6.639982,1,16.936976
8.522115,1,17.122006
5.62955,1,17.218862
6.132359,1,17.351767
21.312602,1,17.475919
26.555682,1,17.586236
23.553905,1,17.691848
2.519412,1,17.797179
2.302612,1,17.885545
7.673399,1,18.058205
2.825952,1,18.148377
2.420294,1,18.312701
2.559183,1,18.372939
4.984174,1,18.487759
20.552355,1,18.676921
7.372415,1,18.79436
4.999887,1,18.848536
26.784431,1,19.001625
4.58265,1,19.138618
7.050205,1,19.265261
7.299615,1,19.368678
1.28499,1,19.437128
1.316469,1,19.578425
4.251267,1,19.674049
0.856069,1,19.808471
7.859949,1,19.933623
81.658032,1,20.058715
6.259771,1,20.157271
7.227984,1,20.29621
5.737886,1,20.39843
7.651645,1,20.5737
0.745754,1,20.631658
6.659024,1,20.779729
6.50692,1,20.936057
5.800988,1,21.073113
7.625558,1,21.180336
28.752732,1,21.308193
20.03607,1,21.390856
8.357519,1,21.551137
21.043548,1,21.65129
6.032131,1,21.772895
5.268493,1,21.898589
24.012559,1,21.978124
6.272891,1,22.115223
3.282579,1,22.198564
3.505246,1,22.295094
21.118943,1,22.430618
2.097557,1,22.552288
8.471362,1,22.70788
1.440775,1,22.796458
21.801029,1,22.937912
8.554597,1,23.057429
8.16911,1,23.234813
2.281627,1,23.315249
6.477588,1,23.456001
1.035609,1,23.58267
2.411483,1,23.697038
20.012323,1,23.774891
4.769908,1,23.957903
5.691167,1,24.032102
1.476773,1,24.141587
4.666496,1,24.268034
4.462107,1,24.401589
6.750837,1,24.54953
1.294289,1,24.668179
7.912181,1,24.785133
28.048357,1,24.896971
7.99799,1,25.02863
5.851324,1,25.11366
36.302452,1,25.236398
21.818226,1,25.370428
7.523512,1,25.5188
7.708217,1,25.580274
5.90722,1,25.788182
6.462367,1,25.914516
6.091899,1,26.018686
5.805424,1,26.136128
6.045469,1,26.279812
1.707084,1,26.352408
6.960274,1,26.498582
4.027441,1,26.548673
6.932857,1,26.694977
6.398568,1,26.82662
4.877754,1,26.904406
3.92703,1,27.055448
0.945207,1,27.186391
5.210758,1,27.360186
2.042773,1,27.403376
2.697919,1,27.529776
1.435035,1,27.646003
7.883707,1,27.789654
4.535382,1,27.980022
5.498193,1,28.079902
6.953244,1,28.161787
4.396551,1,28.29323
8.145914,1,28.397144
5.3502,1,28.556865
33.308374,1,28.667724
5.849935,1,28.744251
6.256851,1,28.861506
7.785661,1,29.055326
32.065273,1,29.132182
7.021397,1,29.310321
7.179954,1,29.405951
4.69947,1,29.537329
4.440431,1,29.707338
5.682001,1,29.771475
1.092331,1,29.86961
2.926757,1,30.070614
3.491601,1,30.173296
1.141645,1,30.233444
6.883485,1,30.428715
1.916079,1,30.516683
3.3043,1,30.668355
6.963206,1,30.745147
4.24736,1,30.85084
5.476985,1,31.039665
6.722599,1,31.118891
3.075864,1,31.214633
6.423305,1,31.391101
6.174253,1,31.531821
4.462386,1,31.562087
6.585699,1,31.717046
3.820318,1,31.825429
2.055624,1,31.924176
1.83292,1,32.05418
6.128971,1,32.24029
7.393963,1,32.397324
7.741851,1,32.492263
8.496079,1,32.611305
1.768377,1,32.70219
6.732531,1,32.828391
6.595986,1,32.950901
5.528538,1,33.074405
7.795772,1,33.183018
1.839885,1,33.257398
5.144195,1,33.380348
6.365774,1,33.549693
7.041955,1,33.609391
7.724006,1,33.762797
6.343768,1,33.878536
6.089623,1,34.024457
1.546829,1,34.088363
7.896412,1,34.290444
7.260067,1,34.433784
4.728387,1,34.479097
4.258921,1,34.625822
6.465534,1,34.751371
2.139154,1,34.826715
6.489536,1,35.044424
3.718157,1,35.10247
5.415539,1,35.315546
0.956074,1,35.36174
4.989241,1,35.533128
1.461272,1,35.622365
6.750007,1,35.759739
3.534854,1,35.885008
6.909441,1,35.997475
8.084769,1,36.085953
0.813235,1,36.235569
7.226776,1,36.382842
3.369004,1,36.512744
6.616717,1,36.655521
36.768598,1,36.75743
21.102878,1,36.884303
1.468548,1,36.944117
8.031796,1,37.143957
1.749971,1,37.203226
4.729054,1,37.348202
7.00357,1,37.49387
6.175238,1,37.579255
1.505327,1,37.712175
7.736904,1,37.879946
5.831104,1,38.018287
6.330252,1,38.09341
5.545677,1,38.271641
5.291024,1,38.396175
5.295804,1,38.522367
2.063929,1,38.569545
4.440826,1,38.692147
4.567503,1,38.813931
4.104342,1,38.96065
6.468751,1,39.049318
6.895565,1,39.199538
3.933232,1,39.276308
7.777735,1,39.44234
6.984893,1,39.555331
4.894939,1,39.662409
5.441594,1,39.816621
6.277282,1,39.914753
6.775163,1,40.05813
6.540892,1,40.111198
1.911675,1,40.243118
2.066772,1,40.348627
1.058681,1,40.482787
7.601152,1,40.599711
1.574384,1,40.713298
7.072804,1,40.890745
5.530898,1,40.964365
6.455295,1,41.156466
48.318775,1,41.27872
5.263805,1,41.437895
7.257989,1,41.486264
2.828271,1,41.57982
2.097305,1,41.685887
55.53259,1,41.880687
1.167574,1,41.954263
2.910898,1,42.113684
5.844033,1,42.269566
4.901393,1,42.428138
1.116636,1,42.501097
7.488558,1,42.657964
5.459478,1,42.805501
6.260499,1,42.882958
7.045372,1,43.043943
4.513616,1,43.111229
7.628996,1,43.217654
1.731612,1,43.34192
8.430625,1,43.489223
7.087002,1,43.614456
6.821641,1,43.741705
2.506863,1,43.811835
3.010184,1,43.95652
1.495339,1,44.06813
6.89202,1,44.157093
47.973257,1,44.302542
7.753587,1,44.470398
1.60706,1,44.507182
3.635101,1,44.655296
