#{"t_start": 1773433373.4329493, "env_id": "None"}
r,l,t
0.79415,1,3.035341
1.232026,1,3.122643
5.690929,1,3.197318
5.137958,1,3.283969
1.112128,1,3.348877
5.452339,1,3.452791
0.797598,1,3.518786
1.49231,1,3.599236
1.799175,1,3.689776
1.05714,1,3.765021
2.662314,1,3.853916
1.457553,1,3.93603
1.147094,1,4.026507
2.880051,1,4.099129
1.687291,1,4.179688
2.009896,1,4.211389
0.724154,1,4.320047
1.029353,1,4.388881
1.867468,1,4.493356
2.325666,1,4.569725
1.244485,1,4.63825
1.410815,1,4.74191
2.620592,1,4.816833
5.769345,1,4.891001
1.651912,1,4.988774
0.800661,1,5.047647
2.159459,1,5.143911
1.51949,1,5.227748
1.040055,1,5.299596
4.980453,1,5.361228
0.919781,1,5.4394
5.587315,1,5.550865
6.071537,1,5.587513
2.918173,1,5.673163
0.923749,1,5.737876
4.52329,1,5.829406
1.121251,1,5.948779
6.783345,1,5.999484
1.92917,1,6.109826
2.81237,1,6.17199
1.77426,1,6.250554
1.146888,1,6.344833
2.208213,1,6.398722
1.478829,1,6.517274
1.185195,1,6.590966
5.375796,1,6.697451
4.225708,1,6.748016
0.855163,1,6.851968
1.183346,1,6.934366
2.35532,1,7.010471
1.9812,1,7.101623
5.172334,1,7.188274
1.871007,1,7.236001
3.924376,1,7.341514
4.294736,1,7.398359
0.959039,1,7.512577
5.547922,1,7.587913
1.21367,1,7.697541
2.591851,1,7.791529
0.665682,1,7.87655
1.615182,1,7.959113
7.339365,1,8.029853
5.103691,1,8.113227
6.982363,1,8.205308
1.657129,1,8.288895
1.234091,1,8.365773
1.026392,1,8.434074
2.27922,1,8.489005
4.018493,1,8.614094
4.597505,1,8.689265
1.176548,1,8.761448
0.767069,1,8.850328
6.072504,1,8.967841
1.333871,1,9.055574
4.938589,1,9.134574
2.796328,1,9.210076
3.693008,1,9.304451
1.018744,1,9.392507
4.852683,1,9.4515
1.981851,1,9.549906
5.648817,1,9.642856
2.23569,1,9.715099
1.832093,1,9.823943
4.818137,1,9.901526
5.950173,1,9.993284
2.200518,1,10.070807
6.341573,1,10.165399
2.298306,1,10.21539
0.978021,1,10.307945
1.701313,1,10.373758
2.252377,1,10.454043
1.60799,1,10.531692
5.591499,1,10.638043
6.628527,1,10.690523
1.298003,1,10.795353
1.071151,1,10.857207
1.47299,1,10.951114
2.369598,1,11.053047
1.69129,1,11.146743
1.180408,1,11.23083
1.700126,1,11.309326
5.781977,1,11.396215
1.326428,1,11.486835
1.48379,1,11.562755
3.383203,1,11.611752
1.603783,1,11.719992
5.670278,1,11.773097
1.302823,1,11.891521
0.869535,1,11.9441
2.616685,1,12.043798
0.855437,1,12.120969
2.783554,1,12.207632
1.183578,1,12.285601
1.384822,1,12.37453
2.982433,1,12.460172
1.210491,1,12.554029
0.785472,1,12.626651
1.992561,1,12.720539
5.730244,1,12.814346
1.014734,1,12.892094
1.701079,1,12.979939
2.425903,1,13.068725
2.419325,1,13.154545
5.243978,1,13.208652
5.546848,1,13.305279
0.868037,1,13.40549
1.419026,1,13.494658
1.037567,1,13.57545
1.364665,1,13.66562
2.801064,1,13.744634
1.130731,1,13.809539
1.204877,1,13.897397
4.936081,1,13.985907
3.141395,1,14.068113
7.044677,1,14.146651
1.098027,1,14.225105
0.778692,1,14.294685
1.368701,1,14.390679
1.712524,1,14.479655
1.225994,1,14.576646
1.387789,1,14.627886
1.232008,1,14.709149
3.477853,1,14.79055
2.206117,1,14.851096
1.968847,1,14.977957
1.893779,1,15.052237
6.842311,1,15.139043
2.929065,1,15.226381
0.713673,1,15.303906
4.060455,1,15.383205
0.933202,1,15.452078
5.160177,1,15.561603
1.686528,1,15.611454
5.530755,1,15.694159
1.441057,1,15.784581
1.17393,1,15.851775
6.265941,1,15.962514
5.707616,1,16.054136
0.960445,1,16.128997
1.876344,1,16.205312
6.852979,1,16.290103
4.670885,1,16.366379
0.97358,1,16.442103
0.95212,1,16.515075
6.088449,1,16.582981
6.383951,1,16.658112
0.81386,1,16.756222
3.301607,1,16.813423
5.741854,1,16.94581
6.540104,1,17.017751
3.04851,1,17.095312
1.875192,1,17.145265
1.805615,1,17.26017
6.822965,1,17.319937
1.187614,1,17.419575
1.260563,1,17.505945
0.847502,1,17.608274
1.534237,1,17.69609
5.507475,1,17.792046
1.339043,1,17.843961
2.750472,1,17.926724
1.360736,1,18.024827
2.70505,1,18.106921
0.866535,1,18.200538
5.614179,1,18.275562
2.511293,1,18.337349
0.782887,1,18.419076
1.971894,1,18.522511
2.359592,1,18.596194
2.759049,1,18.681017
2.125874,1,18.761125
1.017095,1,18.83874
1.836525,1,18.917653
2.195175,1,18.99112
1.236278,1,19.050741
1.904391,1,19.161789
2.707826,1,19.254758
1.196466,1,19.340049
2.146491,1,19.41051
1.090536,1,19.495709
4.620558,1,19.572855
1.028723,1,19.669285
3.315741,1,19.765718
3.229779,1,19.848916
1.197293,1,19.91385
0.746479,1,20.006528
2.360455,1,20.108118
1.47556,1,20.191112
2.227145,1,20.286525
5.564611,1,20.369782
1.762446,1,20.44411
1.136376,1,20.561184
0.973633,1,20.619216
5.627731,1,20.751387
1.669633,1,20.809122
2.417299,1,20.911518
2.490676,1,21.01715
1.631038,1,21.10463
7.008835,1,21.158927
1.542941,1,21.252363
1.229677,1,21.339591
0.958736,1,21.426041
1.416815,1,21.521008
5.802753,1,21.589195
0.857999,1,21.699493
1.15598,1,21.73373
3.631428,1,21.840957
1.604302,1,21.947249
3.151946,1,22.027042
6.254645,1,22.085785
4.882528,1,22.204565
1.376902,1,22.265001
1.658832,1,22.362939
1.837428,1,22.419019
5.159576,1,22.50454
2.325135,1,22.59588
0.855885,1,22.686896
0.770258,1,22.772617
1.395419,1,22.859541
1.408174,1,22.931659
5.260922,1,23.005686
1.470749,1,23.079458
1.446131,1,23.188607
4.024289,1,23.283768
6.419677,1,23.357032
1.154234,1,23.420637
0.922706,1,23.519526
5.544193,1,23.605724
31.084391,1,23.6841
5.938934,1,23.771861
0.935735,1,23.842604
1.79472,1,23.946961
2.161972,1,24.04741
4.471564,1,24.118373
1.763234,1,24.212621
1.527298,1,24.285345
0.746919,1,24.356249
0.828921,1,24.452091
6.951654,1,24.546905
1.087018,1,24.584618
0.935708,1,24.694642
2.113484,1,24.778008
1.433407,1,24.85585
5.300966,1,24.956738
6.201095,1,25.053573
2.482693,1,25.11121
1.060218,1,25.166267
1.061231,1,25.26832
2.728843,1,25.359701
1.368224,1,25.422769
0.858988,1,25.525291
1.080254,1,25.570601
2.045083,1,25.669672
1.338771,1,25.784
1.048783,1,25.843287
1.510897,1,25.933264
2.357115,1,26.006191
5.339673,1,26.10274
1.519575,1,26.199272
3.996251,1,26.265659
1.090716,1,26.343833
0.866736,1,26.441763
1.231479,1,26.509891
0.836731,1,26.591908
7.673939,1,26.678195
0.985286,1,26.748766
4.210267,1,26.844067
6.802569,1,26.927845
3.920582,1,27.00683
2.648301,1,27.115022
2.675115,1,27.185784
1.305883,1,27.265655
3.672413,1,27.345166
1.491986,1,27.429912
0.739529,1,27.511985
1.247504,1,27.569614
0.767652,1,27.679249
1.308089,1,27.733876
1.425072,1,27.854695
0.912378,1,27.916572
3.88254,1,28.002348
1.037889,1,28.088724
3.998983,1,28.124329
5.932878,1,28.247175
0.910659,1,28.325648
1.497465,1,28.408716
1.270231,1,28.481495
2.52941,1,28.524293
0.657078,1,28.629931
5.904068,1,28.722449
1.322427,1,28.801531
0.935862,1,28.861624
1.957224,1,28.974238
2.314704,1,29.059933
2.772694,1,29.140072
5.991693,1,29.234781
22.665898,1,29.321349
4.426547,1,29.377896
0.949083,1,29.480451
0.883602,1,29.556269
5.611193,1,29.636625
2.949055,1,29.724338
1.627784,1,29.773164
1.64979,1,29.875666
5.956319,1,29.911131
1.347295,1,30.04202
5.588635,1,30.112767
1.761616,1,30.177632
1.932979,1,30.283834
1.980831,1,30.373897
6.927903,1,30.474514
6.786407,1,30.538414
6.43869,1,30.619804
4.801594,1,30.71815
5.387023,1,30.786667
1.610585,1,30.87578
2.984048,1,30.926596
1.520186,1,31.034736
1.252592,1,31.147732
1.317913,1,31.18689
5.579944,1,31.314013
1.051118,1,31.391816
0.913315,1,31.472811
4.249099,1,31.532965
0.777148,1,31.626787
1.163307,1,31.733882
2.134408,1,31.844195
0.897134,1,31.927167
1.139533,1,31.988444
6.636162,1,32.112927
6.31487,1,32.180403
2.436653,1,32.241364
0.89228,1,32.347674
5.536773,1,32.444608
2.094118,1,32.528594
1.351632,1,32.610289
1.905774,1,32.681824
6.895814,1,32.807323
0.76078,1,32.891087
0.843552,1,32.98779
1.374628,1,33.071163
3.908365,1,33.161145
3.522514,1,33.220158
1.578281,1,33.320938
1.116776,1,33.428502
2.103423,1,33.484708
1.035135,1,33.586868
0.992816,1,33.676183
1.072662,1,33.743747
6.378628,1,33.851513
2.001365,1,33.925901
5.401381,1,34.004156
1.171375,1,34.081435
5.613111,1,34.191765
1.225299,1,34.277086
2.117657,1,34.346668
1.226244,1,34.437287
5.499278,1,34.517748
2.495118,1,34.59145
0.612737,1,34.692434
0.851505,1,34.744065
1.351359,1,34.841846
2.025435,1,34.947645
1.345664,1,35.026408
1.651722,1,35.099993
0.748387,1,35.191688
1.534535,1,35.255196
1.001013,1,35.345444
6.200653,1,35.446656
2.0725,1,35.532423
2.831239,1,35.611637
1.179653,1,35.693945
0.943548,1,35.759937
2.141783,1,35.84803
1.638252,1,35.925206
1.048313,1,35.99177
1.070625,1,36.084309
1.359555,1,36.173888
2.503477,1,36.242646
6.191874,1,36.341512
0.87578,1,36.439547
35.706323,1,36.532663
1.833273,1,36.615963
5.66962,1,36.708239
7.277742,1,36.782223
1.05447,1,36.853574
5.560965,1,36.933703
1.15738,1,37.042778
1.658417,1,37.095427
1.319269,1,37.161385
0.962057,1,37.263811
0.766317,1,37.331782
1.14151,1,37.413035
3.206249,1,37.501708
4.292848,1,37.602649
5.4372,1,37.684335
1.769072,1,37.770969
1.094841,1,37.852892
0.790926,1,37.906248
1.398636,1,38.018128
1.040034,1,38.109013
1.111181,1,38.164696
7.177689,1,38.279989
4.95213,1,38.329525
5.670883,1,38.422516
1.388471,1,38.514602
1.082216,1,38.608421
0.827068,1,38.678702
5.171863,1,38.741779
1.24169,1,38.821101
1.532196,1,38.907451
0.719408,1,38.983656
1.836833,1,39.078447
6.605525,1,39.184023
1.352571,1,39.274039
3.717225,1,39.339529
68.229176,1,39.42779
1.117443,1,39.495927
0.869094,1,39.573558
5.972269,1,39.673372
0.905171,1,39.76224
5.356933,1,39.863166
1.314191,1,39.942719
1.438184,1,40.024775
1.302844,1,40.081826
1.308499,1,40.188516
1.069383,1,40.264848
5.543689,1,40.348688
1.989045,1,40.416478
7.34039,1,40.51474
3.044527,1,40.598242
0.895177,1,40.677343
6.181219,1,40.768627
1.123497,1,40.830139
0.880645,1,40.917827
1.673999,1,40.996184
1.0065,1,41.101256
2.065852,1,41.18877
1.383195,1,41.257643
1.940202,1,41.355041
1.341784,1,41.430197
4.758336,1,41.515729
1.189066,1,41.596288
1.829062,1,41.67915
2.015368,1,41.724022
1.275969,1,41.852167
1.278271,1,41.938874
3.284396,1,41.979418
1.84025,1,42.104012
1.341479,1,42.172196
0.91087,1,42.26719
2.072143,1,42.363804
0.85269,1,42.425293
59.594926,1,42.534219
29.971381,1,42.611617
5.785683,1,42.706791
4.971163,1,42.762119
1.236361,1,42.839164
0.843709,1,42.927762
1.257327,1,43.016332
3.463052,1,43.093054
6.150061,1,43.204079
0.738917,1,43.263
1.876682,1,43.350162
3.042068,1,43.417913
0.857809,1,43.513767
2.212516,1,43.562788
1.207444,1,43.661851
1.978405,1,43.755594
1.960517,1,43.840563
1.813425,1,43.926599
1.861494,1,43.991248
1.29962,1,44.077517
1.905466,1,44.172759
