#{"t_start": 1773433607.9213927, "env_id": "None"}
r,l,t
6.81127,1,5.716565
2.32483,1,5.789785
7.717676,1,5.949684
7.200919,1,6.084269
5.488124,1,6.155425
6.69141,1,6.355274
4.301589,1,6.456126
2.936475,1,6.578389
1.253472,1,6.69157
5.686692,1,6.798597
4.909498,1,7.004965
5.868918,1,7.134641
5.208775,1,7.213328
1.524445,1,7.324617
1.742059,1,7.43789
23.668361,1,7.581097
4.362188,1,7.701833
7.547122,1,7.816732
8.502637,1,7.97221
5.054045,1,8.04586
0.993557,1,8.159035
3.719624,1,8.298033
7.704817,1,8.442908
1.407554,1,8.595989
7.574326,1,8.756744
6.127824,1,8.904111
7.155331,1,8.973539
6.428907,1,9.124489
6.345284,1,9.199715
1.945438,1,9.295665
8.29636,1,9.445266
76.259915,1,9.592524
7.309983,1,9.761277
8.502428,1,9.851937
0.772382,1,9.930642
3.236232,1,10.054721
7.494482,1,10.22315
3.596924,1,10.36787
8.120978,1,10.578443
6.106173,1,10.719464
8.376851,1,10.871058
6.871751,1,10.935922
1.983814,1,11.072631
2.978556,1,11.168198
7.569027,1,11.364327
6.130231,1,11.484295
6.885689,1,11.562195
7.919255,1,11.696003
5.296574,1,11.884826
1.610468,1,11.927163
4.654607,1,12.07282
1.215435,1,12.19513
4.29515,1,12.318963
4.450911,1,12.431948
7.860335,1,12.586846
29.536928,1,12.768807
6.014713,1,12.885233
3.00278,1,12.950934
4.979636,1,13.09631
8.404458,1,13.254004
1.786419,1,13.338707
4.228775,1,13.506787
8.025341,1,13.628767
21.814906,1,13.707463
3.933795,1,13.893721
1.736597,1,13.978107
5.928168,1,14.174978
4.437477,1,14.301087
6.597019,1,14.429128
5.000421,1,14.498576
5.975731,1,14.657533
7.316589,1,14.782593
2.361966,1,14.915368
22.926712,1,15.086673
6.160623,1,15.223058
1.397601,1,15.271877
6.71011,1,15.459322
2.190027,1,15.552987
5.531396,1,15.703675
2.22267,1,15.834707
6.09825,1,15.942517
20.554103,1,16.115604
5.786048,1,16.219246
6.704381,1,16.377058
1.725376,1,16.47111
6.305547,1,16.611107
4.851061,1,16.784937
34.627774,1,16.862592
5.413043,1,16.986334
5.551016,1,17.138099
5.288965,1,17.243714
6.549705,1,17.425476
3.984283,1,17.518225
6.924771,1,17.721459
1.586185,1,17.770343
5.738792,1,17.926962
5.923875,1,18.029245
2.773087,1,18.169411
4.952672,1,18.378615
