#{"t_start": 1771836772.1712089, "env_id": "None"}
r,l,t
5.29422,1,0.044576
4.95109,1,0.06856
49.557628,1,0.101433
4.582195,1,0.143405
1.765533,1,0.167938
3.648942,1,0.209325
0.147986,1,0.252288
1.878879,1,0.283156
4.922154,1,0.322633
0.040403,1,0.3468
4.029526,1,0.38136
20.146614,1,0.404957
20.415492,1,0.460908
20.339194,1,0.502375
0.020571,1,0.529294
50.064681,1,0.566896
0.034602,1,0.613845
48.586784,1,0.639626
5.023015,1,0.67111
47.51117,1,0.699237
1.984813,1,0.718919
1.245706,1,0.771136
1.025374,1,0.811229
25.622532,1,0.849916
36.584913,1,0.871822
0.021739,1,0.919342
2.932892,1,0.957178
5.4266,1,0.988741
5.50716,1,1.02177
4.379246,1,1.052255
5.121302,1,1.078224
0.108737,1,1.119173
0.376834,1,1.157332
5.758745,1,1.180691
26.855915,1,1.218621
4.620474,1,1.244461
21.544513,1,1.290113
6.016571,1,1.326154
5.856894,1,1.366958
4.025415,1,1.40997
5.623483,1,1.447554
21.489336,1,1.47799
1.558941,1,1.513929
1.454358,1,1.555252
28.386638,1,1.578309
30.003321,1,1.617074
1.229137,1,1.672157
20.014495,1,1.70151
1.284844,1,1.751785
5.834015,1,1.786703
23.984568,1,1.811421
4.93452,1,1.867625
1.02548,1,1.889765
1.956256,1,1.941406
4.655561,1,1.995558
20.354228,1,2.03436
35.864649,1,2.063252
20.680602,1,2.087185
0.630823,1,2.120116
0.740515,1,2.161777
66.238633,1,2.195362
1.078804,1,2.225944
0.7553,1,2.264702
1.836087,1,2.309658
25.380846,1,2.351611
56.678164,1,2.37488
5.853726,1,2.420854
1.819473,1,2.456872
1.448137,1,2.497399
0.232447,1,2.527464
49.664139,1,2.559645
28.720466,1,2.597146
20.801037,1,2.609041
3.865539,1,2.657095
22.99353,1,2.684801
42.459391,1,2.719702
0.067291,1,2.748371
4.234148,1,2.798357
1.196207,1,2.821325
0.048329,1,2.864269
1.598501,1,2.893565
37.52824,1,2.92648
4.986275,1,2.964337
1.825791,1,2.993676
3.508648,1,3.029232
2.921679,1,3.066504
1.054314,1,3.101535
20.281535,1,3.129959
5.02616,1,3.161475
20.593789,1,3.202218
0.12772,1,3.233957
5.713378,1,3.262796
32.23585,1,3.293838
1.273277,1,3.326781
5.219983,1,3.358228
0.039883,1,3.388497
0.89716,1,3.418221
5.900868,1,3.456744
49.798557,1,3.48591
88.096489,1,3.515673
30.9137,1,3.561239
1.134452,1,3.587117
5.458175,1,3.625291
42.642922,1,3.664214
4.707009,1,3.683356
1.05049,1,3.717978
4.594704,1,3.766557
20.850366,1,3.802038
1.364243,1,3.8234
