#{"t_start": 1771836772.167215, "env_id": "None"}
r,l,t
0.031822,1,0.039242
1.630688,1,0.073726
4.971461,1,0.106982
4.270011,1,0.144526
48.425604,1,0.172277
0.061089,1,0.217155
0.606267,1,0.247518
38.734162,1,0.277316
36.806941,1,0.322542
2.852205,1,0.354915
61.463338,1,0.385922
0.63479,1,0.415645
5.399101,1,0.453759
3.053682,1,0.496553
2.862655,1,0.527925
5.588001,1,0.571142
0.030131,1,0.608672
5.603826,1,0.632782
1.068302,1,0.665029
1.757395,1,0.697146
0.037876,1,0.726864
0.165924,1,0.767493
5.296207,1,0.807951
30.322735,1,0.839524
4.792733,1,0.876225
6.045716,1,0.918978
27.753851,1,0.950578
4.476224,1,0.981268
5.375883,1,1.01324
20.565539,1,1.044957
4.800007,1,1.07664
1.495655,1,1.125552
49.236871,1,1.15006
0.534556,1,1.179679
5.492561,1,1.221714
1.331175,1,1.254164
4.256989,1,1.287843
0.098793,1,1.322089
3.926481,1,1.363013
24.282524,1,1.392213
0.023185,1,1.433528
62.086948,1,1.465168
3.158162,1,1.505098
2.540753,1,1.543195
4.974316,1,1.590632
45.86767,1,1.616478
29.547402,1,1.656048
2.538956,1,1.699444
5.065839,1,1.740464
50.353951,1,1.785485
0.278039,1,1.82731
26.095212,1,1.850881
0.187301,1,1.90838
0.204162,1,1.953948
22.095602,1,1.978366
1.188816,1,2.02474
6.060827,1,2.065274
5.739915,1,2.079163
27.639276,1,2.135999
30.360097,1,2.151542
2.253611,1,2.195242
0.497104,1,2.219841
24.045953,1,2.256559
3.089886,1,2.295277
5.493899,1,2.333704
3.903956,1,2.371467
24.380501,1,2.410045
45.511795,1,2.449137
5.118221,1,2.48797
4.632854,1,2.522665
4.378264,1,2.551072
25.466111,1,2.583413
0.090238,1,2.62029
0.518442,1,2.65429
26.850876,1,2.678927
0.043705,1,2.711633
2.462269,1,2.750695
0.370441,1,2.790558
5.398757,1,2.823016
22.576933,1,2.857834
27.935376,1,2.891718
26.971846,1,2.920721
0.147327,1,2.952745
5.312257,1,2.987703
22.739738,1,3.019457
0.04601,1,3.059771
3.802715,1,3.094079
6.036666,1,3.126943
4.844889,1,3.161176
23.685531,1,3.18634
2.701495,1,3.226139
5.639248,1,3.257758
85.841305,1,3.288935
1.349158,1,3.320044
27.159815,1,3.353857
50.562555,1,3.382968
43.247537,1,3.409404
1.110752,1,3.445625
4.446886,1,3.481886
23.775599,1,3.51993
3.184298,1,3.555706
4.172836,1,3.58774
1.571431,1,3.628562
3.669478,1,3.645524
4.15702,1,3.688676
0.212146,1,3.71825
67.708102,1,3.754871
4.070777,1,3.793642
3.579714,1,3.825812
5.157393,1,3.850765
1.382806,1,3.890496
1.039312,1,3.924562
20.509961,1,3.958568
1.80035,1,3.989713
1.998449,1,4.027365
1.375346,1,4.066493
0.498099,1,4.099559
1.311679,1,4.136719
1.388599,1,4.173942
73.44781,1,4.211682
0.795842,1,4.234217
5.408747,1,4.267916
20.002093,1,4.315865
32.734609,1,4.330893
3.823872,1,4.366941
0.696897,1,4.402688
2.993641,1,4.440142
4.526461,1,4.454561
3.779794,1,4.500984
52.280331,1,4.541541
2.732053,1,4.570587
4.219945,1,4.587573
1.167773,1,4.627214
3.970314,1,4.661269
0.083252,1,4.692101
5.498914,1,4.726693
32.285274,1,4.753305
1.95308,1,4.792989
2.603282,1,4.831564
34.504017,1,4.853983
1.237708,1,4.894909
28.005727,1,4.934961
0.0925,1,4.958036
5.377089,1,4.997897
5.722369,1,5.023185
2.608024,1,5.062442
5.99844,1,5.089084
20.923518,1,5.119337
0.055613,1,5.159272
20.077945,1,5.197604
29.052122,1,5.221467
26.227876,1,5.253455
1.407194,1,5.287077
22.156365,1,5.327497
0.027904,1,5.349679
1.802433,1,5.384397
4.639839,1,5.418549
6.031798,1,5.475771
5.929197,1,5.501262
2.344652,1,5.547871
4.854692,1,5.571405
1.980321,1,5.600297
20.966278,1,5.653343
