#{"t_start": 1771836772.1640599, "env_id": "None"}
r,l,t
45.475805,1,0.0396
1.371916,1,0.077222
22.047914,1,0.114533
4.646105,1,0.157221
1.75964,1,0.171208
2.62715,1,0.217939
31.023954,1,0.249501
0.163656,1,0.280078
2.614546,1,0.327413
50.266191,1,0.356368
5.093151,1,0.390984
2.235026,1,0.423453
2.303869,1,0.458009
27.736926,1,0.494068
5.425058,1,0.537277
0.04629,1,0.570513
4.720249,1,0.607584
0.165855,1,0.643357
5.246304,1,0.672755
4.793502,1,0.703357
2.554415,1,0.728115
1.554885,1,0.772761
43.634787,1,0.79859
0.630427,1,0.840548
37.575781,1,0.882686
2.812027,1,0.920083
0.04021,1,0.948444
0.080896,1,0.984054
5.706209,1,1.027847
4.708495,1,1.055914
3.327835,1,1.073611
4.484528,1,1.12026
0.064052,1,1.155939
0.402756,1,1.186762
29.03477,1,1.232863
0.022305,1,1.250989
21.059205,1,1.281225
50.135772,1,1.32533
0.10975,1,1.359939
1.261415,1,1.40215
5.409815,1,1.433872
0.256039,1,1.473558
0.022067,1,1.505401
5.692872,1,1.550935
57.48083,1,1.58693
1.693176,1,1.615722
0.058549,1,1.656862
64.976828,1,1.695876
5.237378,1,1.737158
0.019042,1,1.77682
4.616948,1,1.815126
2.059881,1,1.861742
20.224191,1,1.897445
0.722461,1,1.93618
5.144687,1,1.976786
1.024709,1,2.027775
0.627121,1,2.06866
0.035209,1,2.090605
1.599022,1,2.123379
5.596656,1,2.162753
27.58554,1,2.197088
3.043044,1,2.231609
48.255219,1,2.257673
3.963899,1,2.298089
5.250151,1,2.339408
1.441735,1,2.378914
20.79134,1,2.415958
0.57574,1,2.452612
1.721299,1,2.486916
20.530036,1,2.522472
4.29258,1,2.559024
20.220721,1,2.588296
4.196281,1,2.628108
1.404346,1,2.656085
0.771771,1,2.685207
2.423319,1,2.719044
2.654213,1,2.749722
0.056398,1,2.791712
2.460288,1,2.82823
3.51045,1,2.862988
28.582371,1,2.89488
20.482361,1,2.927245
20.050224,1,2.95794
55.142266,1,2.997685
41.433266,1,3.022288
5.118184,1,3.057375
0.054022,1,3.095625
3.659802,1,3.129453
5.494293,1,3.153675
5.814822,1,3.191406
0.516038,1,3.232176
2.737961,1,3.263612
0.041868,1,3.299324
1.914162,1,3.320051
0.631495,1,3.355632
0.078745,1,3.383686
20.000095,1,3.419803
4.602046,1,3.451825
37.854536,1,3.485437
4.793552,1,3.524869
0.618291,1,3.552142
0.021148,1,3.587773
30.281201,1,3.624491
75.567536,1,3.65929
2.067762,1,3.692585
5.308329,1,3.723832
53.252641,1,3.76004
0.123209,1,3.797981
5.890928,1,3.835501
3.608788,1,3.855203
2.659946,1,3.896537
3.983155,1,3.934683
0.032384,1,3.958384
4.99507,1,3.995023
89.070642,1,4.030821
2.898459,1,4.071481
40.679273,1,4.110297
2.406595,1,4.13671
0.807612,1,4.182724
3.658586,1,4.203106
2.800842,1,4.243183
0.186406,1,4.26866
0.084958,1,4.305669
3.549885,1,4.342177
0.516152,1,4.376865
5.758917,1,4.402559
3.900377,1,4.436787
28.621351,1,4.469412
5.53161,1,4.502218
24.970949,1,4.537986
5.82731,1,4.576828
5.682146,1,4.603621
0.226483,1,4.628485
4.213586,1,4.651319
56.802748,1,4.69751
3.373662,1,4.72158
5.686644,1,4.762454
1.487779,1,4.805054
2.05653,1,4.827897
0.045301,1,4.866761
2.110738,1,4.914197
24.134622,1,4.93191
3.511732,1,4.977956
4.300012,1,4.999585
28.670566,1,5.036417
1.193792,1,5.06428
20.444636,1,5.10128
0.318001,1,5.129523
2.24785,1,5.160419
20.214241,1,5.199239
0.044232,1,5.230827
0.388466,1,5.255959
0.092089,1,5.296081
4.908482,1,5.323712
40.553171,1,5.357946
5.888759,1,5.392143
0.574296,1,5.421891
4.249822,1,5.46211
0.200292,1,5.497641
20.460192,1,5.534213
4.148351,1,5.566034
5.879552,1,5.607806
2.407318,1,5.646239
1.922014,1,5.677759
0.030375,1,5.712304
5.618961,1,5.749412
53.983366,1,5.775407
63.030942,1,5.797103
0.395254,1,5.837975
2.904516,1,5.861103
2.728691,1,5.896285
4.952946,1,5.930306
42.237835,1,5.958621
0.70771,1,5.995712
32.788581,1,6.028971
5.568478,1,6.066848
5.836403,1,6.091613
1.96046,1,6.132341
0.051903,1,6.172175
31.96289,1,6.200343
3.138653,1,6.223476
20.177342,1,6.267569
49.771917,1,6.299742
0.087502,1,6.339148
1.466107,1,6.369916
22.048164,1,6.39214
0.112818,1,6.429271
5.469436,1,6.462945
21.219894,1,6.500248
0.632684,1,6.536272
5.31715,1,6.569664
3.426888,1,6.603891
4.397696,1,6.644153
3.751941,1,6.678022
4.404205,1,6.702784
2.200979,1,6.733698
0.597842,1,6.76849
4.136982,1,6.811143
2.784044,1,6.845169
33.093112,1,6.871279
4.181371,1,6.908158
29.565247,1,6.942178
5.569518,1,6.974368
47.266469,1,7.009849
1.816651,1,7.043775
22.576146,1,7.087057
2.145814,1,7.125238
0.285174,1,7.153296
5.874444,1,7.180032
31.686058,1,7.21375
5.94075,1,7.240378
5.389805,1,7.279661
1.5664,1,7.314714
5.197459,1,7.341863
2.106842,1,7.371536
1.548785,1,7.402776
33.508457,1,7.435932
23.069912,1,7.471609
36.101025,1,7.505376
5.46178,1,7.539343
1.139932,1,7.577151
3.882782,1,7.630659
4.131683,1,7.657684
0.180708,1,7.695333
5.94343,1,7.719607
4.56068,1,7.754344
20.007302,1,7.790388
78.300406,1,7.812316
5.713053,1,7.851072
0.348687,1,7.885199
0.866983,1,7.919325
48.63171,1,7.964051
41.283103,1,8.002096
22.274103,1,8.040728
1.512843,1,8.067417
0.644047,1,8.095249
0.738275,1,8.140317
44.705124,1,8.168045
2.114781,1,8.212456
1.162601,1,8.243655
0.082658,1,8.29039
5.267672,1,8.327922
